Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TARATA
,Departamento:TACNA,Provincia:TARATA,Distrito:TARATA
,Latitud:17°28'45.74'',Longitud:70°2'11.94'',Altitud:3100,msnm.
,Tipo:EMA,-Meteorológica,Código:47E2D1CC
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/09/03,16:00,17.1,0.0,18,288,2.3
2022/09/03,17:00,16.0,0.0,20,341,1.0
2022/09/03,18:00,13.6,0.0,24,73,0.7
2022/09/03,19:00,11.6,0.0,28,325,0.9
2022/09/03,20:00,10.2,0.0,31,211,0.3
2022/09/03,21:00,9.3,0.0,33,91,0.9
2022/09/03,22:00,8.2,0.0,34,93,0.7
2022/09/03,23:00,9.0,0.0,34,80,0.7
2022/09/04,00:00,9.7,0.0,32,106,0.6
2022/09/04,01:00,8.9,0.0,31,110,1.2
2022/09/04,02:00,7.9,0.0,32,111,1.4
2022/09/04,03:00,7.2,0.0,32,90,0.8
2022/09/04,04:00,6.5,0.0,33,94,0.6
2022/09/04,05:00,6.0,0.0,35,123,1.4
2022/09/04,06:00,6.0,0.0,35,128,1.0
2022/09/04,07:00,7.8,0.0,32,123,0.9
2022/09/04,08:00,14.2,0.0,22,116,0.2
2022/09/04,09:00,17.4,0.0,15,224,0.6
2022/09/04,10:00,18.4,0.0,14,293,2.7
2022/09/04,11:00,19.1,0.0,14,295,2.0
2022/09/04,12:00,19.4,0.0,14,269,2.2
2022/09/04,13:00,19.6,0.0,14,276,2.3
2022/09/04,14:00,19.6,0.0,15,285,2.6
2022/09/04,15:00,19.1,0.0,15,283,2.8
2022/09/04,16:00,18.3,0.0,15,269,2.2
2022/09/04,17:00,16.9,0.0,17,284,0.9
2022/09/04,18:00,14.1,0.0,19,243,0.6
2022/09/04,19:00,11.6,0.0,24,116,0.9
2022/09/04,20:00,9.8,0.0,27,1,S/D
2022/09/04,21:00,9.1,0.0,29,88,0.9
2022/09/04,22:00,8.2,0.0,30,120,1.3
2022/09/04,23:00,7.5,0.0,31,130,0.8
2022/09/05,00:00,6.8,0.0,32,114,1.2
2022/09/05,01:00,6.2,0.0,33,110,1.5
2022/09/05,02:00,6.3,0.0,32,134,1.6
2022/09/05,03:00,5.6,0.0,32,124,1.0
2022/09/05,04:00,5.6,0.0,31,117,1.6
2022/09/05,05:00,5.6,0.0,30,129,1.1
2022/09/05,06:00,5.5,0.0,30,125,0.7
2022/09/05,07:00,6.8,0.0,28,130,1.5
2022/09/05,08:00,12.4,0.0,21,173,1.2
2022/09/05,09:00,15.8,0.0,15,236,1.5
2022/09/05,10:00,17.8,0.0,12,245,1.0
2022/09/05,11:00,19.0,0.0,11,293,2.4
2022/09/05,12:00,20.0,0.0,11,274,2.1
2022/09/05,13:00,19.8,0.0,11,312,2.5
2022/09/05,14:00,19.5,0.0,13,292,2.3
2022/09/05,15:00,19.1,0.0,14,290,2.1
2022/09/05,16:00,18.2,0.0,14,283,2.4
2022/09/05,17:00,16.7,0.0,15,248,1.7
2022/09/05,18:00,14.2,0.0,18,192,0.8
2022/09/05,19:00,11.0,0.0,24,141,0.6
2022/09/05,20:00,9.7,0.0,27,124,0.8
2022/09/05,21:00,8.0,0.0,28,100,0.9
2022/09/05,22:00,7.5,0.0,28,102,1.3
2022/09/05,23:00,6.8,0.0,29,101,1.1
2022/09/06,00:00,6.0,0.0,29,112,1.3
2022/09/06,01:00,5.9,0.0,29,127,1.5
2022/09/06,02:00,5.2,0.0,29,78,0.7
2022/09/06,03:00,4.0,0.0,29,115,1.0
2022/09/06,04:00,4.4,0.0,28,131,1.1
2022/09/06,05:00,5.0,0.0,24,124,1.5
2022/09/06,06:00,5.0,0.0,19,118,1.9
2022/09/06,07:00,6.4,0.0,16,114,2.1
2022/09/06,08:00,12.1,0.0,12,338,0.5
2022/09/06,09:00,16.5,0.0,10,211,0.6
2022/09/06,10:00,19.1,0.0,6,302,2.0
2022/09/06,11:00,20.4,0.0,5,275,2.1
2022/09/06,12:00,21.3,0.0,6,273,2.5
2022/09/06,13:00,21.4,0.0,6,268,2.7
2022/09/06,14:00,21.0,0.0,9,266,3.2
2022/09/06,15:00,20.2,0.0,11,277,2.0
2022/09/06,16:00,18.7,0.0,12,281,1.8
2022/09/06,17:00,17.0,0.0,11,317,1.0
2022/09/06,18:00,14.4,0.0,13,86,0.9
2022/09/06,19:00,11.0,0.0,16,64,0.6
2022/09/06,20:00,9.4,0.0,16,86,1.1
2022/09/06,21:00,8.4,0.0,17,136,1.1
2022/09/06,22:00,8.0,0.0,18,110,1.7
2022/09/06,23:00,7.3,0.0,19,112,0.9
2022/09/07,00:00,6.5,0.0,20,126,1.3
2022/09/07,01:00,6.4,0.0,19,109,2.0
2022/09/07,02:00,5.9,0.0,17,89,1.1
2022/09/07,03:00,5.7,0.0,17,97,1.3
2022/09/07,04:00,4.3,0.0,17,98,0.7
2022/09/07,05:00,4.5,0.0,17,311,0.4
2022/09/07,06:00,5.3,0.0,16,113,1.0
2022/09/07,07:00,6.7,0.0,17,139,1.4
2022/09/07,08:00,13.8,0.0,13,3,0.6
2022/09/07,09:00,16.9,0.0,10,311,1.6
2022/09/07,10:00,17.4,0.0,9,275,1.7
2022/09/07,11:00,18.6,0.0,9,261,2.8
2022/09/07,12:00,19.3,0.0,9,281,2.7
2022/09/07,13:00,20.3,0.0,10,256,3.0
2022/09/07,14:00,19.8,0.0,10,264,3.3
2022/09/07,15:00,19.3,0.0,12,249,2.2
2022/09/07,16:00,18.0,0.0,13,262,3.2
2022/09/07,17:00,15.7,0.0,17,214,1.4
2022/09/07,18:00,13.2,0.0,18,173,1.1
2022/09/07,19:00,10.9,0.0,19,170,0.6
2022/09/07,20:00,8.8,0.0,21,75,0.8
2022/09/07,21:00,6.9,0.0,25,146,0.6
2022/09/07,22:00,6.5,0.0,26,114,0.9
2022/09/07,23:00,6.1,0.0,28,69,1.0
2022/09/08,00:00,6.2,0.0,27,105,1.5
2022/09/08,01:00,6.0,0.0,27,126,0.6
2022/09/08,02:00,5.1,0.0,28,125,1.2
2022/09/08,03:00,5.1,0.0,27,100,1.6
2022/09/08,04:00,5.1,0.0,25,115,1.0
2022/09/08,05:00,4.6,0.0,25,121,1.2
2022/09/08,06:00,5.6,0.0,23,107,1.1
2022/09/08,07:00,6.8,0.0,23,121,1.1
2022/09/08,08:00,12.5,0.0,17,180,1.8
2022/09/08,09:00,15.9,0.0,13,310,0.9
2022/09/08,10:00,18.2,0.0,10,295,2.3
2022/09/08,11:00,19.4,0.0,10,278,2.5
2022/09/08,12:00,20.2,0.0,11,270,3.0
2022/09/08,13:00,20.2,0.0,12,264,2.9
2022/09/08,14:00,20.2,0.0,13,266,2.4
2022/09/08,15:00,19.4,0.0,15,324,2.1
2022/09/08,16:00,18.7,0.0,17,276,1.7
2022/09/08,17:00,16.7,0.0,19,222,1.4
2022/09/08,18:00,13.3,0.0,23,165,1.1
2022/09/08,19:00,10.9,0.0,26,105,0.7
2022/09/08,20:00,9.3,0.0,29,97,0.8
2022/09/08,21:00,8.2,0.0,31,77,0.5
2022/09/08,22:00,7.8,0.0,31,1,S/D
2022/09/08,23:00,7.5,0.0,33,115,0.7
2022/09/09,00:00,7.2,0.0,34,99,0.7
2022/09/09,01:00,6.8,0.0,34,76,1.1
2022/09/09,02:00,7.1,0.0,34,96,0.9
2022/09/09,03:00,5.6,0.0,36,149,0.6
2022/09/09,04:00,6.2,0.0,35,133,1.1
2022/09/09,05:00,5.2,0.0,36,127,0.8
2022/09/09,06:00,5.5,0.0,36,100,0.3
2022/09/09,07:00,7.7,0.0,34,115,1.2
2022/09/09,08:00,13.6,0.0,24,160,0.8
2022/09/09,09:00,17.2,0.0,19,291,1.0
2022/09/09,10:00,19.7,0.0,15,181,0.9
2022/09/09,11:00,20.8,0.0,13,289,2.3
2022/09/09,12:00,21.5,0.0,13,300,2.8
2022/09/09,13:00,21.4,0.0,14,291,2.6
2022/09/09,14:00,21.2,0.0,15,278,2.1
2022/09/09,15:00,20.4,0.0,16,287,2.6
2022/09/09,16:00,18.2,0.0,19,244,1.8
2022/09/09,17:00,15.6,0.0,21,220,2.4
2022/09/09,18:00,12.6,0.0,25,194,1.1
2022/09/09,19:00,10.1,0.0,28,155,0.6
2022/09/09,20:00,8.9,0.0,31,84,0.6
2022/09/09,21:00,8.1,0.0,34,101,0.9
2022/09/09,22:00,7.7,0.0,35,141,0.7
2022/09/09,23:00,7.1,0.0,37,53,0.4
2022/09/10,00:00,7.2,0.0,37,124,0.7
2022/09/10,01:00,6.1,0.0,39,121,0.9
2022/09/10,02:00,6.2,0.0,38,68,1.0
2022/09/10,03:00,6.4,0.0,38,84,0.9
2022/09/10,04:00,5.4,0.0,39,94,0.7
2022/09/10,05:00,6.0,0.0,39,105,0.7
2022/09/10,06:00,5.8,0.0,38,109,0.7
2022/09/10,07:00,7.7,0.0,36,126,1.1
2022/09/10,08:00,14.0,0.0,26,357,0.8
2022/09/10,09:00,17.0,0.0,20,305,1.5
2022/09/10,10:00,18.4,0.0,18,302,2.4
2022/09/10,11:00,20.1,0.0,17,290,2.3
2022/09/10,12:00,21.0,0.0,16,274,2.8
2022/09/10,13:00,21.0,0.0,16,274,2.7
2022/09/10,14:00,20.4,0.0,17,261,3.1
2022/09/10,15:00,19.3,0.0,18,250,3.2
2022/09/10,16:00,18.0,0.0,19,255,2.0
2022/09/10,17:00,16.4,0.0,21,235,1.2
2022/09/10,18:00,13.8,0.0,26,208,1.7
2022/09/10,19:00,11.4,0.0,30,169,0.4
2022/09/10,20:00,10.1,0.0,32,89,0.9
2022/09/10,21:00,8.8,0.0,34,102,1.4
2022/09/10,22:00,8.1,0.0,36,98,1.0
2022/09/10,23:00,8.0,0.0,37,126,0.8
2022/09/11,00:00,7.4,0.0,39,101,0.7
2022/09/11,01:00,7.1,0.0,39,104,0.9
2022/09/11,02:00,6.8,0.0,39,147,0.6
2022/09/11,03:00,5.8,0.0,41,162,0.6
2022/09/11,04:00,5.5,0.0,42,176,1.0
2022/09/11,05:00,5.4,0.0,42,102,0.7
2022/09/11,06:00,5.3,0.0,43,115,1.2
2022/09/11,07:00,6.9,0.0,40,107,1.7
2022/09/11,08:00,12.5,0.0,29,187,1.0
2022/09/11,09:00,15.3,0.0,22,351,1.5
2022/09/11,10:00,17.1,0.0,19,307,1.5
2022/09/11,11:00,18.3,0.0,19,291,2.1
2022/09/11,12:00,19.5,0.0,18,277,2.5
2022/09/11,13:00,19.9,0.0,16,267,2.5
2022/09/11,14:00,19.5,0.0,16,265,3.0
2022/09/11,15:00,18.7,0.0,17,266,3.2
2022/09/11,16:00,17.6,0.0,18,255,2.7
2022/09/11,17:00,15.8,0.0,20,223,1.4
2022/09/11,18:00,13.2,0.0,23,230,1.0
2022/09/11,19:00,10.7,0.0,27,106,0.7
2022/09/11,20:00,8.9,0.0,30,118,1.1
2022/09/11,21:00,7.6,0.0,32,92,0.7
2022/09/11,22:00,6.6,0.0,34,1,S/D
2022/09/11,23:00,7.0,0.0,35,115,1.2
2022/09/12,00:00,6.4,0.0,36,106,0.8
2022/09/12,01:00,6.2,0.0,37,93,1.0
2022/09/12,02:00,5.5,0.0,39,107,1.3
2022/09/12,03:00,4.9,0.0,40,110,1.2
2022/09/12,04:00,4.5,0.0,41,133,0.7
2022/09/12,05:00,3.8,0.0,42,59,0.7
2022/09/12,06:00,4.1,0.0,41,85,0.7
2022/09/12,07:00,6.3,0.0,40,102,0.9
2022/09/12,08:00,12.2,0.0,30,159,0.8
2022/09/12,09:00,15.1,0.0,23,312,1.3
2022/09/12,10:00,16.3,0.0,21,278,2.0
2022/09/12,11:00,18.0,0.0,19,281,1.9
2022/09/12,12:00,19.0,0.0,17,269,3.1
2022/09/12,13:00,19.1,0.0,17,267,2.7
2022/09/12,14:00,18.4,0.0,19,253,3.4
2022/09/12,15:00,17.7,0.0,21,258,3.0
2022/09/12,16:00,16.1,0.0,23,252,2.4
2022/09/12,17:00,14.4,0.0,25,254,1.5
2022/09/12,18:00,11.7,0.0,29,195,1.3
2022/09/12,19:00,9.8,0.0,30,178,0.8
2022/09/12,20:00,8.4,0.0,32,131,0.6
2022/09/12,21:00,6.8,0.0,36,111,0.8
2022/09/12,22:00,6.2,0.0,38,111,1.0
2022/09/12,23:00,5.9,0.0,38,121,1.1
2022/09/13,00:00,5.0,0.0,38,124,0.8
2022/09/13,01:00,4.7,0.0,40,114,0.7
2022/09/13,02:00,4.5,0.0,43,111,1.1
2022/09/13,03:00,3.9,0.0,46,88,0.7
2022/09/13,04:00,3.6,0.0,48,109,0.5
2022/09/13,05:00,3.5,0.0,49,105,0.7
2022/09/13,06:00,2.4,0.0,51,1,S/D
2022/09/13,07:00,4.5,0.0,49,129,0.9
2022/09/13,08:00,10.1,0.0,34,174,0.9
2022/09/13,09:00,13.5,0.0,25,292,0.8
2022/09/13,10:00,14.6,0.0,22,306,2.0
2022/09/13,11:00,16.1,0.0,21,292,2.3
2022/09/13,12:00,17.1,0.0,20,279,2.4
2022/09/13,13:00,17.5,0.0,19,263,2.7
2022/09/13,14:00,17.6,0.0,17,255,2.9
2022/09/13,15:00,17.7,0.0,12,269,2.4
2022/09/13,16:00,16.4,0.0,14,316,1.4
2022/09/13,17:00,14.6,0.0,17,314,0.7
2022/09/13,18:00,12.2,0.0,21,240,1.5
2022/09/13,19:00,9.2,0.0,33,111,0.6
2022/09/13,20:00,S/D,S/D,S/D,S/D,S/D
2022/09/13,21:00,6.1,0.0,41,128,0.8
2022/09/13,22:00,4.9,0.0,43,98,0.8
2022/09/13,23:00,4.3,0.0,44,126,1.1
2022/09/14,00:00,3.9,0.0,43,105,0.9
2022/09/14,01:00,2.8,0.0,46,137,0.6
2022/09/14,02:00,3.3,0.0,41,127,0.8
2022/09/14,03:00,2.5,0.0,43,84,0.6
2022/09/14,04:00,2.4,0.0,43,140,1.0
2022/09/14,05:00,2.1,0.0,40,118,0.9
2022/09/14,06:00,2.0,0.0,37,109,0.7
2022/09/14,07:00,3.1,0.0,34,118,1.1
2022/09/14,08:00,11.4,0.0,16,164,0.9
2022/09/14,09:00,14.8,0.0,11,358,1.2
2022/09/14,10:00,17.1,0.0,9,284,2.1
2022/09/14,11:00,17.9,0.0,8,304,2.7
2022/09/14,12:00,19.1,0.0,7,285,2.5
2022/09/14,13:00,19.8,0.0,6,281,2.0
2022/09/14,14:00,20.0,0.0,7,269,2.0
2022/09/14,15:00,19.6,0.0,6,271,2.4
2022/09/14,16:00,18.6,0.0,6,266,1.1
2022/09/14,17:00,16.5,0.0,14,252,1.9
2022/09/14,18:00,12.9,0.0,22,119,0.5
2022/09/14,19:00,9.7,0.0,32,140,0.5
2022/09/14,20:00,7.7,0.0,36,97,0.7
2022/09/14,21:00,6.6,0.0,33,88,0.7
2022/09/14,22:00,6.3,0.0,27,101,0.6
2022/09/14,23:00,5.8,0.0,28,99,1.1
2022/09/15,00:00,6.1,0.0,25,99,1.0
2022/09/15,01:00,5.2,0.0,23,96,0.6
2022/09/15,02:00,4.0,0.0,25,109,0.9
2022/09/15,03:00,4.2,0.0,24,82,1.0
2022/09/15,04:00,3.9,0.0,23,100,0.9
2022/09/15,05:00,3.1,0.0,23,119,1.2
2022/09/15,06:00,3.4,0.0,21,104,0.6
2022/09/15,07:00,5.6,0.0,18,104,2.0
2022/09/15,08:00,12.4,0.0,12,296,1.0
2022/09/15,09:00,16.4,0.0,8,360,1.1
2022/09/15,10:00,17.7,0.0,7,291,1.6
2022/09/15,11:00,19.3,0.0,6,308,2.6
2022/09/15,12:00,20.2,0.0,6,291,2.5
2022/09/15,13:00,20.6,0.0,7,274,3.7
2022/09/15,14:00,19.6,0.0,7,277,2.9
2022/09/15,15:00,19.1,0.0,7,267,1.7
2022/09/15,16:00,18.0,0.0,6,333,2.2
2022/09/15,17:00,16.6,0.0,7,247,2.3
2022/09/15,18:00,13.7,0.0,10,180,0.9
2022/09/15,19:00,10.3,0.0,14,130,0.8
2022/09/15,20:00,8.3,0.0,16,112,0.9
2022/09/15,21:00,7.2,0.0,16,133,1.2
2022/09/15,22:00,6.0,0.0,16,88,0.7
2022/09/15,23:00,5.2,0.0,18,85,0.9
2022/09/16,00:00,5.1,0.0,17,99,0.8
2022/09/16,01:00,4.0,0.0,18,69,0.6
2022/09/16,02:00,3.8,0.0,22,96,0.9
2022/09/16,03:00,4.0,0.0,20,129,0.5
2022/09/16,04:00,3.0,0.0,20,83,0.7
2022/09/16,05:00,3.8,0.0,18,128,1.8
2022/09/16,06:00,4.0,0.0,16,118,0.8
2022/09/16,07:00,5.7,0.0,16,121,0.6
2022/09/16,08:00,12.7,0.0,11,353,0.6
2022/09/16,09:00,16.2,0.0,8,189,0.9
2022/09/16,10:00,18.9,0.0,7,298,2.4
2022/09/16,11:00,20.0,0.0,7,282,2.3
2022/09/16,12:00,20.7,0.0,6,271,4.1
2022/09/16,13:00,20.3,0.0,9,258,3.5
2022/09/16,14:00,19.4,0.0,16,253,2.5
2022/09/16,15:00,18.6,0.0,19,217,1.6
2022/09/16,16:00,17.6,0.0,20,272,2.2
2022/09/16,17:00,16.4,0.0,21,235,1.3
2022/09/16,18:00,13.8,0.0,26,180,1.2
2022/09/16,19:00,11.3,0.0,33,244,0.6
2022/09/16,20:00,8.8,0.0,39,88,0.6
2022/09/16,21:00,7.5,0.0,41,119,0.6
2022/09/16,22:00,6.9,0.0,40,93,1.0
2022/09/16,23:00,6.7,0.0,37,106,1.2
2022/09/17,00:00,6.6,0.0,37,94,1.1
2022/09/17,01:00,5.6,0.0,36,113,1.0
2022/09/17,02:00,5.0,0.0,36,109,0.7
2022/09/17,03:00,4.6,0.0,37,104,1.1
2022/09/17,04:00,4.6,0.0,35,84,0.6
2022/09/17,05:00,4.2,0.0,34,107,1.1
2022/09/17,06:00,3.6,0.0,32,78,0.5
2022/09/17,07:00,5.8,0.0,31,115,1.0
2022/09/17,08:00,12.6,0.0,20,174,0.9
2022/09/17,09:00,15.8,0.0,14,323,1.5
2022/09/17,10:00,17.6,0.0,12,285,2.1
2022/09/17,11:00,18.5,0.0,11,293,2.3
2022/09/17,12:00,18.8,0.0,12,258,2.6
2022/09/17,13:00,19.3,0.0,14,249,1.9
2022/09/17,14:00,19.6,0.0,14,270,3.3
2022/09/17,15:00,18.8,0.0,14,264,2.1
2022/09/17,16:00,17.5,0.0,14,258,2.7
2022/09/17,17:00,14.9,0.0,20,233,1.2
2022/09/17,18:00,12.1,0.0,30,185,2.2
2022/09/17,19:00,9.6,0.0,38,346,0.6
2022/09/17,20:00,7.7,0.0,46,158,0.8
2022/09/17,21:00,7.0,0.0,46,94,0.6
2022/09/17,22:00,6.3,0.0,46,115,0.8
2022/09/17,23:00,5.7,0.0,42,113,0.5
2022/09/18,00:00,5.3,0.0,41,112,0.7
2022/09/18,01:00,5.9,0.0,36,96,1.3
2022/09/18,02:00,4.9,0.0,34,106,1.4
2022/09/18,03:00,4.2,0.0,35,91,1.0
2022/09/18,04:00,3.7,0.0,36,101,0.8
2022/09/18,05:00,3.3,0.0,37,75,0.7
2022/09/18,06:00,4.0,0.0,38,131,1.3
2022/09/18,07:00,6.8,0.0,35,122,1.7
2022/09/18,08:00,12.5,0.0,26,166,1.3
2022/09/18,09:00,16.3,0.0,20,276,1.5
2022/09/18,10:00,17.4,0.0,19,293,2.4
2022/09/18,11:00,18.5,0.0,17,294,2.2
2022/09/18,12:00,19.4,0.0,16,289,2.1
2022/09/18,13:00,19.5,0.0,16,279,3.1
2022/09/18,14:00,19.4,0.0,17,284,2.8
2022/09/18,15:00,18.5,0.0,18,263,2.9
2022/09/18,16:00,17.0,0.0,20,313,2.0
2022/09/18,17:00,15.5,0.0,22,333,1.4
2022/09/18,18:00,13.1,0.0,26,9,0.5
2022/09/18,19:00,10.3,0.0,30,138,0.9
2022/09/18,20:00,8.9,0.0,34,129,0.9
2022/09/18,21:00,8.2,0.0,36,81,1.1
2022/09/18,22:00,7.5,0.0,38,107,0.6
2022/09/18,23:00,7.0,0.0,38,1,S/D
2022/09/19,00:00,6.2,0.0,39,95,1.1
2022/09/19,01:00,5.1,0.0,41,101,1.0
2022/09/19,02:00,5.3,0.0,40,116,2.1
2022/09/19,03:00,4.6,0.0,40,105,0.8
2022/09/19,04:00,3.8,0.0,44,86,0.6
2022/09/19,05:00,3.0,0.0,47,96,1.3
2022/09/19,06:00,2.9,0.0,47,111,0.7
2022/09/19,07:00,4.5,0.0,45,121,1.7
2022/09/19,08:00,11.0,0.0,31,131,0.8
2022/09/19,09:00,14.2,0.0,22,2,1.1
2022/09/19,10:00,16.5,0.0,16,274,1.9
2022/09/19,11:00,18.2,0.0,15,252,2.0
2022/09/19,12:00,19.1,0.0,16,278,3.0
2022/09/19,14:00,20.1,0.0,16,263,3.5
2022/09/19,15:00,19.1,0.0,17,254,3.1
2022/09/19,16:00,17.5,0.0,21,266,2.3
2022/09/19,17:00,15.6,0.0,24,213,1.2
2022/09/19,18:00,12.8,0.0,28,205,1.7
2022/09/19,19:00,10.4,0.0,31,323,0.6
2022/09/19,20:00,8.4,0.0,36,114,1.1
2022/09/19,21:00,6.9,0.0,40,85,0.7
2022/09/19,22:00,7.0,0.0,41,96,1.4
2022/09/19,23:00,6.3,0.0,42,109,0.9
2022/09/20,00:00,5.6,0.0,43,85,0.6
2022/09/20,01:00,5.0,0.0,45,96,0.6
2022/09/20,02:00,4.8,0.0,43,90,0.7
2022/09/20,03:00,3.8,0.0,42,79,1.0
2022/09/20,04:00,3.9,0.0,41,93,0.7
2022/09/20,05:00,4.0,0.0,38,117,1.4
2022/09/20,06:00,3.0,0.0,37,40,0.7
2022/09/20,07:00,5.1,0.0,34,102,1.2
2022/09/20,08:00,11.9,0.0,22,151,0.9
2022/09/20,09:00,15.0,0.0,17,354,1.5
2022/09/20,10:00,16.9,0.0,14,279,2.2
2022/09/20,11:00,18.4,0.0,12,264,2.1
2022/09/20,12:00,19.4,0.0,10,266,3.2
2022/09/20,13:00,20.1,0.0,10,255,3.3
2022/09/20,14:00,20.1,0.0,10,264,2.5
2022/09/20,15:00,19.3,0.0,13,263,2.2
2022/09/20,16:00,17.9,0.0,18,229,1.8
2022/09/20,17:00,15.6,0.0,22,223,1.7
2022/09/20,18:00,12.6,0.0,25,202,1.3
2022/09/20,19:00,10.2,0.0,29,242,0.7
2022/09/20,20:00,8.5,0.0,32,89,0.8
2022/09/20,21:00,7.5,0.0,34,111,0.6
2022/09/20,22:00,6.4,0.0,37,124,0.6
2022/09/20,23:00,5.4,0.0,40,88,0.6
2022/09/21,00:00,5.8,0.0,38,118,1.3
2022/09/21,01:00,4.8,0.0,37,90,0.7
2022/09/21,02:00,4.4,0.0,35,110,0.8
2022/09/21,03:00,4.4,0.0,31,80,1.2
2022/09/21,04:00,4.2,0.0,29,108,0.9
2022/09/21,05:00,3.2,0.0,29,103,0.8
2022/09/21,06:00,3.0,0.0,29,110,1.7
2022/09/21,07:00,5.3,0.0,25,131,0.8
2022/09/21,08:00,12.7,0.0,17,138,0.8
2022/09/21,09:00,15.5,0.0,13,216,0.6
2022/09/21,10:00,17.7,0.0,11,295,1.8
2022/09/21,11:00,18.6,0.0,10,287,2.0
2022/09/21,12:00,19.7,0.0,9,280,2.4
2022/09/21,13:00,20.2,0.0,9,271,2.9
2022/09/21,14:00,20.6,0.0,10,259,2.3
2022/09/21,15:00,19.6,0.0,13,200,1.7
2022/09/21,16:00,17.9,0.0,15,246,2.3
2022/09/21,17:00,15.6,0.0,20,208,1.8
