time,temp,RH,ppt,wind,SW_global,LW_in,press,missing_type
2020-02-12 13:00:00,-1.541,99.0,0.0,0.414,-0.017,299.154,644.368,-
2020-02-12 14:00:00,-1.958,98.8,0.0,0.368,-0.533,272.568,644.695,-
2020-02-12 15:00:00,-2.339,99.3,0.0,0.625,0.0,302.358,644.903,-
2020-02-12 16:00:00,-2.603,98.7,0.0,0.866,-0.233,278.778,644.838,-
2020-02-12 17:00:00,-2.256,89.8,0.0,1.734,-1.333,229.236,645.148,-
2020-02-12 18:00:00,-3.239,83.0,0.0,1.214,-0.633,253.798,644.568,-
2020-02-12 19:00:00,-1.662,49.21,0.0,2.236,-2.033,222.726,644.625,-
2020-02-12 20:00:00,4.629,13.24,0.0,2.054,-2.45,214.18,644.132,-
2020-02-12 21:00:00,9.28,14.4,0.0,1.825,-1.883,215.11,643.861,-
2020-02-12 22:00:00,8.93,10.47,0.0,1.539,-2.233,214.399,643.795,-
2020-02-12 23:00:00,7.914,13.01,0.0,1.299,-2.0,212.982,643.603,-
2020-02-13 00:00:00,8.86,13.92,0.0,1.56,-1.983,213.857,643.927,-
2020-02-13 01:00:00,7.554,10.68,0.0,1.58,-1.167,213.433,644.31,-
2020-02-13 02:00:00,7.954,14.69,0.0,1.485,20.033,214.878,644.542,-
2020-02-13 03:00:00,9.64,21.58,0.0,0.933,329.167,222.465,645.014,-
2020-02-13 04:00:00,5.871,42.3,0.0,1.464,559.783,222.829,645.758,-
2020-02-13 05:00:00,6.215,49.96,0.0,1.198,730.383,229.949,645.909,-
2020-02-13 06:00:00,5.912,49.41,0.0,1.584,837.5,234.949,645.197,-
2020-02-13 07:00:00,6.409,58.96,0.0,1.899,871.217,240.873,644.673,-
2020-02-13 08:00:00,7.09,58.93,0.0,1.895,827.733,244.954,643.849,-
2020-02-13 09:00:00,6.474,68.03,0.0,2.044,712.067,243.857,643.495,-
2020-02-13 10:00:00,5.358,76.96,0.0,1.834,527.033,240.547,642.993,-
2020-02-13 11:00:00,3.415,87.9,0.0,1.101,225.833,233.71,642.82,-
2020-02-13 12:00:00,1.0,97.7,0.0,0.277,15.067,233.543,642.689,-
2020-02-13 13:00:00,-0.296,98.8,0.0,0.553,-0.5,258.066,642.739,-
2020-02-13 14:00:00,-0.558,82.4,0.0,0.838,-1.0,256.1,642.885,-
2020-02-13 15:00:00,0.795,88.8,0.0,0.939,-1.983,225.043,643.184,-
2020-02-13 16:00:00,-1.481,98.6,0.0,0.632,-0.683,272.432,643.294,-
2020-02-13 17:00:00,-0.054,49.06,0.0,0.875,-2.05,219.252,642.703,-
2020-02-13 18:00:00,1.185,42.02,0.0,0.665,-1.933,213.976,642.479,-
2020-02-13 19:00:00,1.205,46.35,0.0,0.553,-1.917,212.419,641.918,-
2020-02-13 20:00:00,1.136,40.36,0.0,0.831,-1.95,211.629,641.402,-
2020-02-13 21:00:00,0.472,49.39,0.0,0.205,-2.0,208.314,641.182,-
2020-02-13 22:00:00,1.026,36.64,0.0,0.767,-1.733,207.888,640.609,-
2020-02-13 23:00:00,0.134,45.1,0.0,0.41,-1.95,205.24,640.403,-
2020-02-14 00:00:00,-0.626,31.84,0.0,0.814,-1.85,203.83,640.305,-
2020-02-14 01:00:00,0.023,39.96,0.0,0.416,-0.867,204.211,640.86,-
2020-02-14 02:00:00,-0.298,42.51,0.0,0.992,17.783,204.314,640.871,-
2020-02-14 03:00:00,2.673,29.29,0.0,0.121,330.233,212.792,641.541,-
2020-02-14 04:00:00,4.276,39.24,0.0,1.036,558.367,219.816,641.768,-
2020-02-14 05:00:00,3.935,52.82,0.0,1.579,728.917,227.07,641.711,-
2020-02-14 06:00:00,4.458,55.35,0.0,1.812,827.05,234.831,641.382,-
2020-02-14 07:00:00,4.595,67.6,0.0,2.283,859.6,238.88,640.763,-
2020-02-14 08:00:00,4.068,74.54,0.0,2.046,820.45,239.037,640.303,-
2020-02-14 09:00:00,3.451,85.5,0.0,2.088,706.25,238.642,639.866,-
2020-02-14 10:00:00,1.468,96.5,0.0,1.836,228.0,295.794,639.804,-
2020-02-14 11:00:00,-0.076,98.6,0.0,0.692,43.017,313.008,640.008,-
2020-02-14 12:00:00,-0.513,99.2,0.0,0.395,7.133,312.369,640.164,-
2020-02-14 13:00:00,-0.726,99.5,0.0,0.086,0.0,312.439,640.512,-
2020-02-14 14:00:00,-0.767,99.7,0.0,0.126,0.0,312.696,641.021,-
2020-02-14 15:00:00,-1.055,99.7,0.0,0.195,0.0,311.35,641.615,-
2020-02-14 16:00:00,-1.295,99.7,0.0,0.215,0.0,310.616,641.921,-
2020-02-14 17:00:00,-1.425,99.1,0.0,0.058,-0.533,306.805,641.966,-
2020-02-14 18:00:00,-1.988,98.6,0.0,0.232,-0.3,305.796,641.607,-
2020-02-14 19:00:00,-2.328,98.9,0.0,0.168,-0.033,305.532,641.413,-
2020-02-14 20:00:00,-2.973,97.7,0.0,0.277,-0.733,300.953,641.045,-
2020-02-14 21:00:00,-3.133,86.5,0.0,0.59,-2.0,293.222,640.805,-
2020-02-14 22:00:00,-2.591,65.0,0.0,0.275,-2.067,290.667,640.486,-
2020-02-14 23:00:00,-2.025,53.22,0.0,0.733,-2.667,271.641,640.377,-
2020-02-15 00:00:00,-1.351,53.36,0.0,0.587,-2.867,202.771,640.889,-
2020-02-15 01:00:00,-1.147,37.58,0.0,1.234,-1.25,197.336,641.273,-
2020-02-15 02:00:00,0.02,37.36,0.0,0.645,16.933,195.829,641.694,-
2020-02-15 03:00:00,2.29,36.32,0.0,0.347,342.483,201.104,642.589,-
2020-02-15 04:00:00,3.675,41.97,0.0,0.709,571.15,210.066,643.036,-
2020-02-15 05:00:00,3.266,58.93,0.0,1.239,743.35,217.443,643.185,-
2020-02-15 06:00:00,3.228,64.8,0.0,1.893,847.95,225.649,642.932,-
2020-02-15 07:00:00,2.773,92.4,0.0,1.792,743.483,250.226,642.696,-
2020-02-15 08:00:00,-0.157,96.9,0.0,1.562,403.25,312.382,642.373,-
2020-02-15 09:00:00,-0.337,94.1,0.0,1.014,270.017,310.711,641.986,-
2020-02-15 10:00:00,-0.515,97.7,0.0,1.051,137.6,308.413,642.246,-
2020-02-15 11:00:00,-0.762,97.0,0.0,0.186,67.0,308.146,642.08,-
2020-02-15 12:00:00,-1.088,99.0,0.0,0.267,11.883,307.797,642.666,-
2020-02-15 13:00:00,-1.328,96.8,0.0,0.0,-0.283,289.99,643.235,-
2020-02-15 14:00:00,-1.679,97.0,0.0,0.0,-1.95,218.862,643.862,-
2020-02-15 15:00:00,-2.312,90.6,0.0,0.342,-1.2,249.729,643.908,-
2020-02-15 16:00:00,-1.687,88.9,0.0,0.0,-1.933,211.107,644.472,-
2020-02-15 17:00:00,-1.211,52.32,0.0,0.216,-2.7,204.559,644.296,-
2020-02-15 18:00:00,-0.564,51.38,0.0,0.471,-2.6,202.688,644.256,-
2020-02-15 19:00:00,-0.918,42.83,0.0,0.639,-2.033,200.322,644.245,-
2020-02-15 20:00:00,-0.406,38.38,0.0,0.866,-2.0,197.823,643.933,-
2020-02-15 21:00:00,-1.638,45.21,0.0,0.311,-2.033,193.745,643.743,-
2020-02-15 22:00:00,-1.082,28.41,0.0,1.424,-2.0,194.018,643.864,-
2020-02-15 23:00:00,0.407,31.16,0.0,1.262,-2.0,192.488,643.817,-
2020-02-16 00:00:00,-0.1,31.48,0.0,1.637,-2.0,190.39,644.394,-
2020-02-16 01:00:00,1.83,18.68,0.0,1.981,-0.867,190.079,644.698,-
2020-02-16 02:00:00,2.935,15.51,0.0,1.369,18.3,190.406,645.209,-
2020-02-16 03:00:00,4.87,14.99,0.0,1.238,345.383,198.306,645.548,-
2020-02-16 04:00:00,4.511,25.07,0.0,1.628,572.933,206.24,646.189,-
2020-02-16 05:00:00,4.619,29.9,0.0,1.685,746.067,215.109,646.347,-
2020-02-16 06:00:00,6.917,36.77,0.0,1.323,855.833,224.401,645.857,-
2020-02-16 07:00:00,5.798,54.98,0.0,2.299,881.6,231.854,645.94,-
2020-02-16 08:00:00,5.134,63.48,0.0,1.961,830.45,235.266,645.22,-
2020-02-16 09:00:00,4.334,81.1,0.0,2.078,709.533,235.323,644.915,-
2020-02-16 10:00:00,3.764,86.4,0.0,1.858,493.067,241.171,644.757,-
2020-02-16 11:00:00,1.017,97.9,0.0,0.95,106.017,309.447,645.08,-
2020-02-16 12:00:00,-0.216,98.6,0.0,0.235,6.9,311.818,645.175,-
2020-02-16 13:00:00,-0.453,97.5,0.0,0.234,-0.733,270.454,645.41,-
2020-02-16 14:00:00,-0.912,98.6,0.0,0.088,-0.733,277.668,646.128,-
2020-02-16 15:00:00,-1.674,98.8,0.0,0.117,-0.55,276.734,646.107,-
2020-02-16 16:00:00,-2.438,93.8,0.0,0.137,-1.617,217.78,646.138,-
2020-02-16 17:00:00,-2.877,86.0,0.0,0.468,-1.933,197.818,646.214,-
2020-02-16 18:00:00,-1.43,30.33,0.0,0.641,-3.417,190.47,645.607,-
2020-02-16 19:00:00,-1.09,63.63,0.0,0.897,-2.9,188.563,645.434,-
2020-02-16 20:00:00,-2.505,50.27,0.0,0.861,-2.117,188.172,645.031,-
2020-02-16 21:00:00,-1.612,40.75,0.0,0.554,-2.0,189.825,644.671,-
2020-02-16 22:00:00,-1.392,39.94,0.0,1.072,-2.0,190.929,644.455,-
2020-02-16 23:00:00,-1.448,35.31,0.0,0.578,-2.0,189.983,644.371,-
2020-02-17 00:00:00,-1.702,35.65,0.0,0.75,-2.0,189.087,644.126,-
2020-02-17 01:00:00,-1.344,29.36,0.0,0.818,-0.817,189.15,644.51,-
2020-02-17 02:00:00,-2.607,40.8,0.0,0.654,18.583,188.031,644.856,-
2020-02-17 03:00:00,-0.603,31.82,0.0,1.293,352.067,197.018,645.481,-
2020-02-17 04:00:00,1.372,36.7,0.0,1.632,570.067,208.756,646.1,-
2020-02-17 05:00:00,2.999,54.57,0.0,1.398,739.717,218.095,646.165,-
2020-02-17 06:00:00,2.626,69.74,0.0,1.866,840.483,226.557,645.987,-
2020-02-17 07:00:00,2.706,69.49,0.0,2.339,877.883,234.581,645.38,-
2020-02-17 08:00:00,2.216,80.6,0.0,2.345,638.467,266.435,644.89,-
2020-02-17 09:00:00,1.335,85.2,0.0,1.979,406.967,279.179,644.658,-
2020-02-17 10:00:00,0.45,95.7,0.0,1.931,265.4,290.037,644.609,-
2020-02-17 11:00:00,-0.771,96.7,0.0,0.748,66.783,303.079,644.134,-
2020-02-17 12:00:00,-1.108,98.9,0.0,0.778,13.55,306.324,644.298,-
2020-02-17 13:00:00,-1.505,99.3,0.0,1.088,0.0,306.679,644.901,-
2020-02-17 14:00:00,-1.72,99.3,0.0,1.063,0.0,306.465,645.193,-
2020-02-17 15:00:00,-2.01,99.2,0.0,0.56,0.0,304.467,645.225,-
2020-02-17 16:00:00,-2.256,98.9,0.0,0.279,0.0,302.265,645.124,-
2020-02-17 17:00:00,-2.393,98.8,0.0,0.7,0.0,301.941,645.049,-
2020-02-17 18:00:00,-2.683,99.0,0.0,0.614,0.0,301.455,644.768,-
2020-02-17 19:00:00,-3.062,97.7,0.0,0.219,-0.333,281.778,644.224,-
2020-02-17 20:00:00,-3.547,88.0,0.0,0.399,-1.433,215.338,643.684,-
2020-02-17 21:00:00,-4.112,75.55,0.0,0.728,-2.0,199.223,643.304,-
2020-02-17 22:00:00,-4.217,73.34,0.0,0.297,-2.0,198.077,643.109,-
2020-02-17 23:00:00,-4.302,60.66,0.0,1.448,-2.0,194.995,642.905,-
2020-02-18 00:00:00,-3.895,51.68,0.0,1.44,-2.0,192.258,643.195,-
2020-02-18 01:00:00,-3.862,48.97,0.0,1.031,-0.65,188.945,643.324,-
2020-02-18 02:00:00,-3.132,29.36,0.0,0.598,26.15,187.511,643.672,-
2020-02-18 03:00:00,1.42,43.05,0.0,1.504,353.067,195.775,644.433,-
2020-02-18 04:00:00,1.049,40.02,0.0,1.295,573.883,203.014,644.881,-
2020-02-18 05:00:00,2.78,40.46,0.0,1.874,744.667,213.837,645.025,-
2020-02-18 06:00:00,3.966,43.72,0.0,2.53,853.083,222.76,644.884,-
2020-02-18 07:00:00,4.386,48.18,0.0,3.014,888.8,228.011,644.399,-
2020-02-18 08:00:00,4.837,54.09,0.0,3.187,834.067,233.016,644.067,-
2020-02-18 09:00:00,4.367,58.19,0.0,2.982,707.8,236.564,643.896,-
2020-02-18 10:00:00,4.319,65.94,0.0,2.225,525.833,234.98,643.619,-
2020-02-18 11:00:00,2.56,74.47,0.0,2.81,209.4,260.538,644.041,-
2020-02-18 12:00:00,0.621,86.6,0.0,0.772,18.4,300.496,644.275,-
2020-02-18 13:00:00,-0.03,85.2,0.0,0.143,-1.25,230.598,644.676,-
2020-02-18 14:00:00,-0.619,85.6,0.0,0.196,-2.0,218.342,645.106,-
2020-02-18 15:00:00,-1.219,94.9,0.0,0.0,-2.0,217.949,645.653,-
2020-02-18 16:00:00,-2.215,98.5,0.0,0.158,-0.483,285.484,645.914,-
2020-02-18 17:00:00,-1.985,79.05,0.0,0.637,-0.333,299.053,645.808,-
2020-02-18 18:00:00,-1.815,80.2,0.0,0.858,-0.217,283.137,645.697,-
2020-02-18 19:00:00,-1.998,75.8,0.0,0.972,-1.433,229.923,645.399,-
2020-02-18 20:00:00,-2.913,69.03,0.0,0.937,-2.0,203.976,644.991,-
2020-02-18 21:00:00,-3.243,68.98,0.0,0.518,-2.0,203.764,644.647,-
2020-02-18 22:00:00,-3.597,78.15,0.0,0.629,-1.7,209.907,644.19,-
2020-02-18 23:00:00,-3.847,67.84,0.0,0.927,-1.483,218.308,644.521,-
2020-02-19 00:00:00,-4.199,71.27,0.0,1.234,-1.85,200.982,644.483,-
2020-02-19 01:00:00,-4.396,67.03,0.0,1.118,-0.433,193.652,644.404,-
2020-02-19 02:00:00,-4.1,72.46,0.0,0.115,52.767,200.732,645.037,-
2020-02-19 03:00:00,-3.193,79.06,0.0,0.404,138.15,249.251,646.087,-
2020-02-19 04:00:00,-1.761,76.18,0.0,0.692,376.033,279.278,646.423,-
2020-02-19 05:00:00,0.177,67.69,0.0,1.61,733.867,245.334,646.311,-
2020-02-19 06:00:00,0.936,78.18,0.0,2.762,729.3,263.869,646.202,-
2020-02-19 07:00:00,0.307,84.4,0.0,2.721,499.95,297.853,645.692,-
2020-02-19 08:00:00,-0.556,96.9,0.0,2.483,291.35,304.261,645.243,-
2020-02-19 09:00:00,-1.653,98.7,0.0,1.188,81.783,307.756,644.935,-
2020-02-19 10:00:00,-1.7,99.1,0.0,0.252,41.967,307.576,644.619,-
2020-02-19 11:00:00,-1.634,99.3,0.0,0.132,27.2,308.939,644.747,-
2020-02-19 12:00:00,-1.791,99.3,0.0,0.541,7.8,308.566,644.93,-
2020-02-19 13:00:00,-1.857,99.0,0.0,0.035,0.05,307.282,645.601,-
2020-02-19 14:00:00,-1.988,99.1,0.0,0.241,-0.383,303.022,645.599,-
2020-02-19 15:00:00,-2.059,98.2,0.0,0.07,-0.167,304.266,645.859,-
2020-02-19 16:00:00,-2.373,99.0,0.0,0.38,-0.133,304.214,646.292,-
2020-02-19 17:00:00,-2.532,97.4,0.0,0.213,0.0,304.331,646.418,-
2020-02-19 18:00:00,-2.752,90.2,0.0,0.197,-1.1,294.976,645.919,-
2020-02-19 19:00:00,-3.669,89.3,0.0,0.28,-1.967,274.548,645.612,-
2020-02-19 20:00:00,-4.204,90.0,0.0,0.485,-1.5,268.014,645.318,-
2020-02-19 21:00:00,-4.461,90.4,0.0,0.333,-1.367,269.091,645.193,-
2020-02-19 22:00:00,-4.67,87.9,0.0,0.696,-1.517,269.634,644.707,-
2020-02-19 23:00:00,-4.511,79.93,0.0,0.43,-1.983,265.598,644.625,-
2020-02-20 00:00:00,-4.331,63.34,0.0,0.703,-2.0,243.94,644.68,-
2020-02-20 01:00:00,-3.793,66.9,0.0,0.25,-0.65,218.378,645.464,-
2020-02-20 02:00:00,-3.268,69.47,0.0,0.359,53.95,238.116,645.898,-
2020-02-20 03:00:00,-2.189,70.61,0.0,0.851,169.933,252.545,646.706,-
2020-02-20 04:00:00,-1.894,73.52,0.0,0.511,286.35,258.308,646.782,-
2020-02-20 05:00:00,-0.616,77.49,0.0,1.695,443.733,269.925,647.443,-
2020-02-20 06:00:00,0.397,57.71,0.0,0.686,519.167,267.186,646.589,-
2020-02-20 07:00:00,3.247,75.28,0.0,2.328,723.417,254.696,646.212,-
2020-02-20 08:00:00,1.43,88.5,0.0,3.114,497.967,291.493,646.043,-
2020-02-20 09:00:00,-0.495,98.6,0.0,1.775,90.067,311.055,645.576,-
2020-02-20 10:00:00,-0.844,99.4,0.0,0.975,39.133,311.394,645.856,-
2020-02-20 11:00:00,-0.822,99.6,0.0,0.469,18.15,312.405,646.019,-
2020-02-20 12:00:00,-0.956,99.6,0.0,0.113,6.35,312.561,646.131,-
2020-02-20 13:00:00,-1.112,99.4,0.0,0.245,0.183,309.862,646.745,-
2020-02-20 14:00:00,-1.318,98.5,0.0,0.24,-0.583,305.788,647.196,-
2020-02-20 15:00:00,-1.539,99.6,0.0,0.41,0.0,308.071,647.588,-
2020-02-20 16:00:00,-1.444,99.4,0.0,0.244,0.0,309.702,648.268,-
2020-02-20 17:00:00,-1.497,99.2,0.0,0.267,0.0,309.064,648.147,-
2020-02-20 18:00:00,-1.646,99.1,0.0,0.038,-0.167,307.327,648.077,-
2020-02-20 19:00:00,-1.87,98.1,0.0,0.155,0.0,307.814,648.158,-
2020-02-20 20:00:00,-2.266,95.9,0.0,0.224,-0.783,301.125,647.542,-
2020-02-20 21:00:00,-2.648,79.87,0.0,1.217,-1.683,292.264,646.906,-
2020-02-20 22:00:00,-2.574,74.28,0.0,0.739,-2.0,276.929,646.914,-
2020-02-20 23:00:00,-2.459,61.18,0.0,1.21,-2.0,254.835,646.843,-
2020-02-21 00:00:00,-1.291,57.84,0.0,0.744,-1.583,263.003,646.965,-
2020-02-21 01:00:00,-1.889,93.2,0.0,0.702,0.283,262.739,648.361,-
2020-02-21 02:00:00,-3.126,69.37,0.0,0.491,59.567,251.265,648.694,-
2020-02-21 03:00:00,-0.609,41.87,0.0,0.0,197.667,246.887,648.736,-
2020-02-21 04:00:00,-1.301,81.1,0.0,0.86,213.95,276.102,649.614,-
2020-02-21 05:00:00,-0.493,79.87,0.0,1.294,365.217,273.593,649.928,-
2020-02-21 06:00:00,-0.03,78.42,0.0,1.841,415.417,292.068,649.743,-
2020-02-21 07:00:00,0.737,80.2,0.0,1.69,461.383,284.866,649.413,-
2020-02-21 08:00:00,1.026,78.87,0.0,1.836,358.983,289.954,648.723,-
2020-02-21 09:00:00,0.795,86.3,0.0,1.822,264.183,291.45,648.17,-
2020-02-21 10:00:00,-0.731,92.1,0.66,1.797,65.467,307.709,648.325,-
2020-02-21 11:00:00,-1.812,90.4,0.65,2.695,56.767,303.163,648.518,-
2020-02-21 12:00:00,-2.056,93.2,0.0,0.816,23.083,292.292,648.719,-
2020-02-21 13:00:00,-2.033,92.1,0.0,0.004,0.167,287.895,649.102,-
2020-02-21 14:00:00,-2.106,97.7,0.24,0.199,0.0,300.693,649.798,-
2020-02-21 15:00:00,-2.23,98.0,1.91,0.166,0.0,306.305,650.189,-
2020-02-21 16:00:00,-2.298,98.5,1.18,0.192,0.0,305.906,650.104,-
2020-02-21 17:00:00,-2.446,98.6,1.24,0.536,0.0,305.237,650.281,-
2020-02-21 18:00:00,-2.399,97.8,0.9,0.746,0.0,305.393,649.617,-
2020-02-21 19:00:00,-2.516,98.5,0.66,0.681,0.0,305.01,649.2,-
2020-02-21 20:00:00,-2.624,98.4,0.89,0.481,0.0,304.374,648.677,-
2020-02-21 21:00:00,-2.73,98.5,1.33,1.17,0.0,303.986,648.537,-
2020-02-21 22:00:00,-2.827,97.8,1.4,1.175,0.0,303.616,648.012,-
2020-02-21 23:00:00,-2.888,97.3,0.15,0.17,0.0,302.894,647.77,-
2020-02-22 00:00:00,-3.139,98.3,0.0,0.123,0.0,301.886,647.807,-
2020-02-22 01:00:00,-3.101,97.9,0.0,0.476,0.133,301.979,648.658,-
2020-02-22 02:00:00,-2.988,96.5,0.0,0.178,19.833,303.344,648.948,-
2020-02-22 03:00:00,-2.425,95.3,0.0,0.0,97.783,309.806,649.395,-
2020-02-22 04:00:00,-0.077,77.22,0.0,0.274,343.917,294.184,649.892,-
2020-02-22 05:00:00,-0.273,80.5,0.0,1.206,582.133,285.26,649.906,-
2020-02-22 06:00:00,0.496,83.9,0.0,1.518,874.117,272.355,649.464,-
2020-02-22 07:00:00,0.36,82.0,0.0,2.486,782.867,277.296,648.593,-
2020-02-22 08:00:00,0.176,90.1,0.0,2.535,647.6,287.457,648.387,-
2020-02-22 09:00:00,-0.311,83.3,0.0,2.178,399.95,281.386,647.765,-
2020-02-22 10:00:00,-0.26,94.1,0.0,2.141,363.55,267.877,647.448,-
2020-02-22 11:00:00,-1.075,96.3,0.0,0.955,115.9,284.198,647.241,-
2020-02-22 12:00:00,-1.637,98.0,0.0,0.237,29.167,283.836,647.45,-
2020-02-22 13:00:00,-1.946,99.1,0.0,0.601,0.383,300.139,647.95,-
2020-02-22 14:00:00,-2.137,98.9,0.0,0.235,0.0,301.843,648.301,-
2020-02-22 15:00:00,-2.121,98.9,0.0,0.155,-0.133,294.8,648.645,-
2020-02-22 16:00:00,-2.182,99.3,0.0,0.344,0.0,304.701,648.954,-
2020-02-22 17:00:00,-3.187,75.81,0.0,0.28,-0.883,270.231,648.653,-
2020-02-22 18:00:00,-3.25,69.67,0.0,0.222,-1.0,244.388,648.367,-
2020-02-22 19:00:00,-3.454,68.08,0.0,0.0,-1.65,217.74,647.989,-
2020-02-22 20:00:00,-3.737,67.54,0.0,0.374,-1.667,213.182,647.755,-
2020-02-22 21:00:00,-4.231,61.61,0.0,0.876,-0.333,266.598,647.309,-
2020-02-22 22:00:00,-3.922,61.39,0.0,1.15,0.0,280.14,646.985,-
2020-02-22 23:00:00,-3.546,60.18,0.0,0.791,-0.667,255.944,646.942,-
2020-02-23 00:00:00,-4.052,49.69,0.0,1.193,-1.7,200.755,647.005,-
2020-02-23 01:00:00,-4.683,49.91,0.0,1.229,0.05,190.056,647.256,-
2020-02-23 02:00:00,-4.64,41.07,0.0,1.697,69.8,187.784,647.588,-
2020-02-23 03:00:00,-2.213,47.6,0.0,0.748,377.4,194.431,648.209,-
2020-02-23 04:00:00,-0.681,46.43,0.0,1.1,607.783,203.279,648.76,-
2020-02-23 05:00:00,0.024,59.18,0.0,2.205,791.517,211.524,649.188,-
2020-02-23 06:00:00,0.964,64.34,0.0,2.56,999.333,240.016,648.461,-
2020-02-23 07:00:00,1.102,60.06,0.0,2.988,975.583,275.933,647.856,-
2020-02-23 08:00:00,0.445,67.98,0.0,1.421,795.0,276.048,647.065,-
2020-02-23 09:00:00,0.574,74.47,0.0,1.558,764.867,276.39,646.59,-
2020-02-23 10:00:00,0.052,82.3,0.0,2.55,461.333,244.717,646.183,-
2020-02-23 11:00:00,-1.986,85.3,0.0,1.968,90.733,235.136,646.107,-
2020-02-23 12:00:00,-2.92,95.1,0.0,0.684,28.2,260.125,646.041,-
2020-02-23 13:00:00,-3.595,95.4,0.0,0.05,-0.717,232.917,646.247,-
2020-02-23 14:00:00,-3.642,97.1,0.0,0.785,-0.167,282.931,646.661,-
2020-02-23 15:00:00,-3.876,97.5,0.0,0.725,0.0,294.182,646.884,-
2020-02-23 16:00:00,-3.904,97.2,0.0,0.138,0.0,292.673,646.905,-
2020-02-23 17:00:00,-3.748,97.4,0.0,0.0,-0.383,284.328,646.746,-
2020-02-23 18:00:00,-3.527,95.1,0.0,0.007,-0.517,284.317,646.585,-
2020-02-23 19:00:00,-3.775,88.2,0.0,0.009,-1.233,262.76,646.241,-
2020-02-23 20:00:00,-4.186,87.3,0.0,0.131,-1.067,226.645,645.817,-
2020-02-23 21:00:00,-4.796,95.8,0.0,0.044,-1.033,224.781,645.494,-
2020-02-23 22:00:00,-5.384,85.0,0.0,0.358,-1.217,228.76,644.617,-
2020-02-23 23:00:00,-5.019,66.47,0.0,0.765,-2.25,195.491,644.002,-
2020-02-24 00:00:00,-4.615,55.68,0.0,0.531,-2.7,193.024,643.806,-
2020-02-24 01:00:00,-4.966,68.79,0.0,0.092,-0.383,190.661,644.113,-
2020-02-24 02:00:00,-5.588,85.4,0.0,0.571,40.317,208.636,644.964,-
2020-02-24 03:00:00,-5.004,88.6,0.0,0.287,108.267,277.272,645.642,-
2020-02-24 04:00:00,-4.499,89.1,0.0,0.783,183.9,283.068,646.125,-
2020-02-24 05:00:00,-2.11,69.14,0.0,1.236,764.1,248.733,645.975,-
2020-02-24 06:00:00,-0.961,76.03,0.0,2.778,768.467,243.824,645.596,-
2020-02-24 07:00:00,-0.836,76.96,0.0,2.864,831.6,246.457,645.002,-
2020-02-24 08:00:00,0.28,71.0,0.0,3.031,1009.4,247.022,644.22,-
2020-02-24 09:00:00,0.337,74.06,0.0,3.165,837.917,244.31,643.66,-
2020-02-24 10:00:00,-0.129,76.23,0.0,2.185,450.9,243.919,643.33,-
2020-02-24 11:00:00,-1.629,90.8,0.0,1.317,85.883,221.562,643.229,-
2020-02-24 12:00:00,-3.223,98.0,0.0,0.908,21.117,267.321,643.513,-
2020-02-24 13:00:00,-3.594,97.9,0.0,0.535,0.067,296.359,643.859,-
2020-02-24 14:00:00,-3.647,97.5,0.0,0.07,-0.417,280.834,643.99,-
2020-02-24 15:00:00,-3.969,98.0,0.0,0.302,-0.717,263.368,644.442,-
2020-02-24 16:00:00,-4.093,97.5,0.0,0.358,0.0,296.182,644.753,-
2020-02-24 17:00:00,-4.199,96.7,0.0,0.074,0.0,292.169,644.963,-
2020-02-24 18:00:00,-4.097,92.9,0.0,0.0,-0.417,287.016,644.742,-
2020-02-24 19:00:00,-3.984,93.7,0.0,0.0,-0.483,287.067,644.376,-
2020-02-24 20:00:00,-4.011,92.8,0.0,0.032,-0.917,279.73,643.865,-
2020-02-24 21:00:00,-4.011,87.7,0.0,0.097,-1.117,260.156,643.239,-
2020-02-24 22:00:00,-4.195,66.0,0.0,0.339,-1.883,209.111,643.003,-
2020-02-24 23:00:00,-5.272,72.32,0.0,0.125,-2.0,198.347,643.296,-
2020-02-25 00:00:00,-5.353,60.06,0.0,0.223,-0.467,253.17,643.572,-
2020-02-25 01:00:00,-4.751,73.15,0.0,0.0,1.183,267.945,644.036,-
2020-02-25 02:00:00,-4.577,65.19,0.0,0.007,51.817,263.298,644.311,-
2020-02-25 03:00:00,-5.115,86.2,0.58,0.815,112.917,294.463,644.663,-
2020-02-25 04:00:00,-3.592,73.91,0.0,0.448,380.517,294.138,644.716,-
2020-02-25 05:00:00,-1.521,82.2,0.0,1.877,921.517,239.254,644.582,-
2020-02-25 06:00:00,-0.507,76.54,0.0,2.441,1062.983,245.738,643.989,-
2020-02-25 07:00:00,0.253,78.89,0.0,2.886,1121.55,251.848,643.386,-
2020-02-25 08:00:00,0.167,81.0,0.0,3.162,992.15,258.704,642.738,-
2020-02-25 09:00:00,-1.304,78.79,0.0,3.139,541.567,267.34,642.336,-
2020-02-25 10:00:00,-1.249,84.4,0.0,2.191,411.133,243.29,641.83,-
2020-02-25 11:00:00,-2.571,92.8,0.0,1.779,151.717,260.386,642.002,-
2020-02-25 12:00:00,-3.34,97.0,0.0,0.516,34.217,282.291,642.01,-
2020-02-25 13:00:00,-3.676,95.8,0.0,0.294,-0.55,229.839,642.025,-
2020-02-25 14:00:00,-3.98,98.4,0.0,0.398,0.0,290.079,642.264,-
2020-02-25 15:00:00,-4.103,98.2,0.0,1.175,0.0,295.053,642.815,-
2020-02-25 16:00:00,-4.111,97.5,0.0,0.67,0.0,295.236,643.178,-
