time,Discharge
2022-01-04 00:00:00,0.0
2022-01-04 01:00:00,0.0
2022-01-04 02:00:00,0.0
2022-01-04 03:00:00,0.0
2022-01-04 04:00:00,0.0
2022-01-04 05:00:00,0.0
2022-01-04 06:00:00,0.0
2022-01-04 07:00:00,0.0
2022-01-04 08:00:00,0.0
2022-01-04 09:00:00,0.0
2022-01-04 10:00:00,0.0
2022-01-04 11:00:00,0.0
2022-01-04 12:00:00,0.0
2022-01-04 13:00:00,0.0
2022-01-04 14:00:00,0.0
2022-01-04 15:00:00,0.0
2022-01-04 16:00:00,0.0
2022-01-04 17:00:00,0.0
2022-01-04 18:00:00,0.0
2022-01-04 19:00:00,0.0
2022-01-04 20:00:00,0.0
2022-01-04 21:00:00,0.0
2022-01-04 22:00:00,0.0
2022-01-04 23:00:00,0.0
2022-01-05 00:00:00,0.0
2022-01-05 01:00:00,0.0
2022-01-05 02:00:00,0.0
2022-01-05 03:00:00,0.0
2022-01-05 04:00:00,0.0
2022-01-05 05:00:00,0.0
2022-01-05 06:00:00,0.0
2022-01-05 07:00:00,0.0
2022-01-05 08:00:00,0.0
2022-01-05 09:00:00,0.0
2022-01-05 10:00:00,0.0
2022-01-05 11:00:00,0.0
2022-01-05 12:00:00,0.0
2022-01-05 13:00:00,0.0
2022-01-05 14:00:00,0.0
2022-01-05 15:00:00,0.0
2022-01-05 16:00:00,0.0
2022-01-05 17:00:00,0.0
2022-01-05 18:00:00,0.0
2022-01-05 19:00:00,0.0
2022-01-05 20:00:00,0.0
2022-01-05 21:00:00,0.0
2022-01-05 22:00:00,0.0
2022-01-05 23:00:00,0.0
2022-01-06 00:00:00,0.0
2022-01-06 01:00:00,0.0
2022-01-06 02:00:00,0.0
2022-01-06 03:00:00,0.0
2022-01-06 04:00:00,0.0
2022-01-06 05:00:00,0.0
2022-01-06 06:00:00,0.0
2022-01-06 07:00:00,0.0
2022-01-06 08:00:00,0.0
2022-01-06 09:00:00,0.0
2022-01-06 10:00:00,0.0
2022-01-06 11:00:00,0.0
2022-01-06 12:00:00,0.0
2022-01-06 13:00:00,0.0
2022-01-06 14:00:00,0.0
2022-01-06 15:00:00,0.0
2022-01-06 16:00:00,0.0
2022-01-06 17:00:00,0.0
2022-01-06 18:00:00,0.0
2022-01-06 19:00:00,0.0
2022-01-06 20:00:00,0.0
2022-01-06 21:00:00,0.0
2022-01-06 22:00:00,0.0
2022-01-06 23:00:00,0.0
2022-01-07 00:00:00,4.901166666666667
2022-01-07 01:00:00,5.35886111111111
2022-01-07 02:00:00,5.712330524344569
2022-01-07 03:00:00,5.616944444444446
2022-01-07 04:00:00,5.706444444444445
2022-01-07 05:00:00,5.582972222222222
2022-01-07 06:00:00,5.042055555555556
2022-01-07 07:00:00,4.630833333333334
2022-01-07 08:00:00,4.463805555555556
2022-01-07 09:00:00,3.6424606741573022
2022-01-07 10:00:00,2.452416666666667
2022-01-07 11:00:00,2.4218611111111117
2022-01-07 12:00:00,2.028888888888889
2022-01-07 13:00:00,2.124972222222223
2022-01-07 14:00:00,2.2136744694132338
2022-01-07 15:00:00,2.2201111111111116
2022-01-07 16:00:00,2.2143611111111112
2022-01-07 17:00:00,2.2343333333333333
2022-01-07 18:00:00,2.4324166666666667
2022-01-07 19:00:00,2.4023333333333334
2022-01-07 20:00:00,2.308888888888889
2022-01-07 21:00:00,2.2062222222222223
2022-01-07 22:00:00,2.3522500000000006
2022-01-07 23:00:00,3.4945446317103617
2022-01-08 00:00:00,2.3936944444444443
2022-01-08 01:00:00,2.098166666666667
2022-01-08 02:00:00,2.173638888888889
2022-01-08 03:00:00,2.211611111111111
2022-01-08 04:00:00,2.0893333333333337
2022-01-08 05:00:00,2.090584269662922
2022-01-08 06:00:00,1.9202777777777782
2022-01-08 07:00:00,1.801138888888889
2022-01-08 08:00:00,1.7993888888888894
2022-01-08 09:00:00,1.802944444444445
2022-01-08 10:00:00,1.8015
2022-01-08 11:00:00,1.8021111111111114
2022-01-08 12:00:00,1.8020377652933834
2022-01-08 13:00:00,1.8003611111111115
2022-01-08 14:00:00,1.801083333333334
2022-01-08 15:00:00,2.1105833333333344
2022-01-08 16:00:00,2.1775555555555557
2022-01-08 17:00:00,1.9475000000000007
2022-01-08 18:00:00,1.9151388888888892
2022-01-08 19:00:00,1.9686507490636709
2022-01-08 20:00:00,1.8010833333333336
2022-01-08 21:00:00,1.8011666666666664
2022-01-08 22:00:00,1.8020833333333337
2022-01-08 23:00:00,1.8020833333333335
2022-01-09 00:00:00,0.0
2022-01-09 01:00:00,0.0
2022-01-09 02:00:00,0.0
2022-01-09 03:00:00,0.0
2022-01-09 04:00:00,0.0
2022-01-09 05:00:00,0.0
2022-01-09 06:00:00,0.0
2022-01-09 07:00:00,0.0
2022-01-09 08:00:00,0.0
2022-01-09 09:00:00,0.0
2022-01-09 10:00:00,0.0
2022-01-09 11:00:00,0.0
2022-01-09 12:00:00,0.0
2022-01-09 13:00:00,0.0
2022-01-09 14:00:00,0.0
2022-01-09 15:00:00,0.0
2022-01-09 16:00:00,0.0
2022-01-09 17:00:00,0.0
2022-01-09 18:00:00,0.0
2022-01-09 19:00:00,0.0
2022-01-09 20:00:00,0.0
2022-01-09 21:00:00,0.0
2022-01-09 22:00:00,0.0
2022-01-09 23:00:00,0.0
2022-01-10 00:00:00,1.801584893882647
2022-01-10 01:00:00,1.8011944444444448
2022-01-10 02:00:00,1.8032777777777775
2022-01-10 03:00:00,1.8017222222222224
2022-01-10 04:00:00,1.8005833333333334
2022-01-10 05:00:00,1.8014166666666669
2022-01-10 06:00:00,1.8031388888888893
2022-01-10 07:00:00,1.8025149812734087
2022-01-10 08:00:00,1.800972222222223
2022-01-10 09:00:00,1.8022500000000001
2022-01-10 10:00:00,1.8024999999999998
2022-01-10 11:00:00,1.8002777777777776
2022-01-10 12:00:00,1.800555555555556
2022-01-10 13:00:00,1.8018333333333338
2022-01-10 14:00:00,2.1060833333333338
2022-01-10 15:00:00,1.9523916978776539
2022-01-10 16:00:00,1.8007777777777783
2022-01-10 17:00:00,2.110611111111111
2022-01-10 18:00:00,3.394944444444445
2022-01-10 19:00:00,3.984944444444444
2022-01-10 20:00:00,3.427666666666667
2022-01-10 21:00:00,3.768222222222222
2022-01-10 22:00:00,3.9045152933832705
2022-01-10 23:00:00,4.189
2022-01-11 00:00:00,0.0
2022-01-11 01:00:00,0.0
2022-01-11 02:00:00,0.0
2022-01-11 03:00:00,0.0
2022-01-11 04:00:00,0.0
2022-01-11 05:00:00,0.0
2022-01-11 06:00:00,0.0
2022-01-11 07:00:00,0.0
2022-01-11 08:00:00,0.0
2022-01-11 09:00:00,0.0
2022-01-11 10:00:00,0.0
2022-01-11 11:00:00,0.0
2022-01-11 12:00:00,0.0
2022-01-11 13:00:00,0.0
2022-01-11 14:00:00,0.0
2022-01-11 15:00:00,0.0
2022-01-11 16:00:00,0.0
2022-01-11 17:00:00,0.0
2022-01-11 18:00:00,0.0
2022-01-11 19:00:00,0.0
2022-01-11 20:00:00,0.0
2022-01-11 21:00:00,0.0
2022-01-11 22:00:00,0.0
2022-01-11 23:00:00,0.0
2022-01-12 00:00:00,0.0
2022-01-12 01:00:00,0.0
2022-01-12 02:00:00,0.0
2022-01-12 03:00:00,0.0
2022-01-12 04:00:00,0.0
2022-01-12 05:00:00,0.0
2022-01-12 06:00:00,0.0
2022-01-12 07:00:00,0.0
2022-01-12 08:00:00,0.0
2022-01-12 09:00:00,0.0
2022-01-12 10:00:00,0.0
2022-01-12 11:00:00,0.0
2022-01-12 12:00:00,0.0
2022-01-12 13:00:00,0.0
2022-01-12 14:00:00,0.0
2022-01-12 15:00:00,0.0
2022-01-12 16:00:00,0.0
2022-01-12 17:00:00,0.0
2022-01-12 18:00:00,0.0
2022-01-12 19:00:00,0.0
2022-01-12 20:00:00,0.0
2022-01-12 21:00:00,0.0
2022-01-12 22:00:00,0.0
2022-01-12 23:00:00,0.0
2022-01-13 00:00:00,0.0
2022-01-13 01:00:00,0.0
2022-01-13 02:00:00,0.0
2022-01-13 03:00:00,0.0
2022-01-13 04:00:00,0.0
2022-01-13 05:00:00,0.0
2022-01-13 06:00:00,0.0
2022-01-13 07:00:00,0.0
2022-01-13 08:00:00,0.0
2022-01-13 09:00:00,0.0
2022-01-13 10:00:00,0.0
2022-01-13 11:00:00,0.0
2022-01-13 12:00:00,0.0
2022-01-13 13:00:00,0.0
2022-01-13 14:00:00,0.0
2022-01-13 15:00:00,0.0
2022-01-13 16:00:00,0.0
2022-01-13 17:00:00,0.0
2022-01-13 18:00:00,0.0
2022-01-13 19:00:00,0.0
2022-01-13 20:00:00,0.0
2022-01-13 21:00:00,0.0
2022-01-13 22:00:00,0.0
2022-01-13 23:00:00,0.0
2022-01-14 00:00:00,3.3347222222222213
2022-01-14 01:00:00,3.2549166666666673
2022-01-14 02:00:00,3.0336388888888886
2022-01-14 03:00:00,2.585833333333334
2022-01-14 04:00:00,2.7104999999999992
2022-01-14 05:00:00,2.6647568664169787
2022-01-14 06:00:00,2.4628333333333337
2022-01-14 07:00:00,2.2251944444444445
2022-01-14 08:00:00,2.1055000000000006
2022-01-14 09:00:00,1.8948333333333334
2022-01-14 10:00:00,1.8022222222222224
2022-01-14 11:00:00,1.803111111111111
2022-01-14 12:00:00,1.9531176654182276
2022-01-14 13:00:00,1.9490833333333337
2022-01-14 14:00:00,2.1099444444444444
2022-01-14 15:00:00,1.984888888888889
2022-01-14 16:00:00,1.8178333333333336
2022-01-14 17:00:00,1.8065555555555557
2022-01-14 18:00:00,1.8036148564294632
2022-01-14 19:00:00,1.8095000000000003
2022-01-14 20:00:00,1.8016388888888892
2022-01-14 21:00:00,1.800361111111112
2022-01-14 22:00:00,1.865222222222223
2022-01-14 23:00:00,1.8889722222222223
2022-01-15 00:00:00,1.8560000000000005
2022-01-15 01:00:00,2.0027019350811486
2022-01-15 02:00:00,2.3179444444444446
2022-01-15 03:00:00,2.682416666666667
2022-01-15 04:00:00,2.7505000000000006
2022-01-15 05:00:00,2.6859166666666674
2022-01-15 06:00:00,2.441138888888889
2022-01-15 07:00:00,1.9750555555555556
2022-01-15 08:00:00,1.8224166666666668
2022-01-15 09:00:00,1.801277777777778
2022-01-15 10:00:00,1.8003295880149817
2022-01-15 11:00:00,1.9506666666666668
2022-01-15 12:00:00,2.1070555555555566
2022-01-15 13:00:00,1.8009166666666663
2022-01-15 14:00:00,1.955722222222223
2022-01-15 15:00:00,1.8036944444444452
2022-01-15 16:00:00,1.80033520599251
2022-01-15 17:00:00,1.8003333333333331
2022-01-15 18:00:00,1.802027777777778
2022-01-15 19:00:00,1.9561388888888893
2022-01-15 20:00:00,1.8095000000000006
2022-01-15 21:00:00,2.005666666666667
2022-01-15 22:00:00,2.1513611111111115
2022-01-15 23:00:00,2.1871111111111112
2022-01-16 00:00:00,0.0
2022-01-16 01:00:00,0.0
2022-01-16 02:00:00,0.0
2022-01-16 03:00:00,0.0
2022-01-16 04:00:00,0.0
2022-01-16 05:00:00,0.0
2022-01-16 06:00:00,0.0
2022-01-16 07:00:00,0.0
2022-01-16 08:00:00,0.0
2022-01-16 09:00:00,0.0
2022-01-16 10:00:00,0.0
2022-01-16 11:00:00,0.0
2022-01-16 12:00:00,0.0
2022-01-16 13:00:00,0.0
2022-01-16 14:00:00,0.0
2022-01-16 15:00:00,0.0
2022-01-16 16:00:00,0.0
2022-01-16 17:00:00,0.0
2022-01-16 18:00:00,0.0
2022-01-16 19:00:00,0.0
2022-01-16 20:00:00,0.0
2022-01-16 21:00:00,0.0
2022-01-16 22:00:00,0.0
2022-01-16 23:00:00,0.0
2022-01-17 00:00:00,1.8007222222222228
2022-01-17 01:00:00,1.801592384519351
2022-01-17 02:00:00,1.8017500000000002
2022-01-17 03:00:00,1.8263333333333336
2022-01-17 04:00:00,2.168222222222223
2022-01-17 05:00:00,2.9183055555555555
2022-01-17 06:00:00,3.4427777777777773
2022-01-17 07:00:00,3.4941388888888887
2022-01-17 08:00:00,3.36525
2022-01-17 09:00:00,2.320694444444445
2022-01-17 10:00:00,1.8015053058676658
2022-01-17 11:00:00,2.0793333333333335
2022-01-17 12:00:00,2.3329722222222222
2022-01-17 13:00:00,2.4356388888888887
2022-01-17 14:00:00,2.3810000000000002
2022-01-17 15:00:00,2.546277777777778
2022-01-17 16:00:00,2.728638888888888
2022-01-17 17:00:00,0.0
2022-01-17 18:00:00,0.0
2022-01-17 19:00:00,2.7386991260923845
2022-01-17 20:00:00,2.2812777777777784
2022-01-17 21:00:00,2.339166666666667
2022-01-17 22:00:00,2.281777777777778
2022-01-17 23:00:00,1.801166666666667
2022-01-18 00:00:00,0.0
2022-01-18 01:00:00,0.0
2022-01-18 02:00:00,0.0
2022-01-18 03:00:00,0.0
2022-01-18 04:00:00,0.0
2022-01-18 05:00:00,0.0
2022-01-18 06:00:00,0.0
2022-01-18 07:00:00,0.0
2022-01-18 08:00:00,0.0
2022-01-18 09:00:00,0.0
2022-01-18 10:00:00,0.0
2022-01-18 11:00:00,0.0
2022-01-18 12:00:00,0.0
2022-01-18 13:00:00,0.0
2022-01-18 14:00:00,0.0
2022-01-18 15:00:00,0.0
2022-01-18 16:00:00,0.0
2022-01-18 17:00:00,0.0
2022-01-18 18:00:00,0.0
2022-01-18 19:00:00,0.0
2022-01-18 20:00:00,0.0
2022-01-18 21:00:00,0.0
2022-01-18 22:00:00,0.0
2022-01-18 23:00:00,0.0
2022-01-19 00:00:00,0.0
2022-01-19 01:00:00,0.0
2022-01-19 02:00:00,0.0
2022-01-19 03:00:00,0.0
2022-01-19 04:00:00,0.0
2022-01-19 05:00:00,0.0
2022-01-19 06:00:00,0.0
2022-01-19 07:00:00,0.0
2022-01-19 08:00:00,0.0
2022-01-19 09:00:00,0.0
2022-01-19 10:00:00,0.0
2022-01-19 11:00:00,0.0
2022-01-19 12:00:00,0.0
2022-01-19 13:00:00,0.0
2022-01-19 14:00:00,0.0
2022-01-19 15:00:00,0.0
2022-01-19 16:00:00,0.0
2022-01-19 17:00:00,0.0
2022-01-19 18:00:00,0.0
2022-01-19 19:00:00,0.0
2022-01-19 20:00:00,0.0
2022-01-19 21:00:00,0.0
2022-01-19 22:00:00,0.0
2022-01-19 23:00:00,0.0
2022-01-20 00:00:00,0.0
2022-01-20 01:00:00,0.0
2022-01-20 02:00:00,0.0
2022-01-20 03:00:00,0.0
2022-01-20 04:00:00,0.0
2022-01-20 05:00:00,0.0
2022-01-20 06:00:00,0.0
2022-01-20 07:00:00,0.0
2022-01-20 08:00:00,0.0
2022-01-20 09:00:00,0.0
2022-01-20 10:00:00,0.0
2022-01-20 11:00:00,0.0
2022-01-20 12:00:00,0.0
2022-01-20 13:00:00,0.0
2022-01-20 14:00:00,0.0
2022-01-20 15:00:00,0.0
2022-01-20 16:00:00,0.0
2022-01-20 17:00:00,0.0
2022-01-20 18:00:00,0.0
2022-01-20 19:00:00,0.0
2022-01-20 20:00:00,0.0
2022-01-20 21:00:00,0.0
2022-01-20 22:00:00,0.0
2022-01-20 23:00:00,0.0
2022-01-21 00:00:00,2.435250000000001
2022-01-21 01:00:00,2.6100555555555562
2022-01-21 02:00:00,2.8074444444444446
2022-01-21 03:00:00,2.968255617977527
2022-01-21 04:00:00,3.1168055555555547
2022-01-21 05:00:00,3.049722222222222
2022-01-21 06:00:00,3.177583333333333
2022-01-21 07:00:00,3.083416666666667
2022-01-21 08:00:00,2.6844722222222224
2022-01-21 09:00:00,2.300666666666667
2022-01-21 10:00:00,2.1010555555555563
2022-01-21 11:00:00,2.234555555555557
2022-01-21 12:00:00,2.019305555555557
2022-01-21 13:00:00,2.0156360799001254
2022-01-21 14:00:00,2.2685000000000004
2022-01-21 15:00:00,2.5906111111111114
2022-01-21 16:00:00,2.6028333333333338
2022-01-21 17:00:00,2.7800277777777778
2022-01-21 18:00:00,2.9202222222222223
2022-01-21 19:00:00,3.492472222222223
2022-01-21 20:00:00,3.984888888888888
2022-01-21 21:00:00,3.7740443196004985
2022-01-21 22:00:00,3.4932777777777764
2022-01-21 23:00:00,3.293805555555556
2022-01-22 00:00:00,3.2403611111111124
2022-01-22 01:00:00,3.4008055555555554
2022-01-22 02:00:00,4.454777777777779
2022-01-22 03:00:00,3.9998055555555574
2022-01-22 04:00:00,3.552527777777777
2022-01-22 05:00:00,3.48772784019975
2022-01-22 06:00:00,2.967527777777778
2022-01-22 07:00:00,3.122888888888889
2022-01-22 08:00:00,2.5243611111111113
2022-01-22 09:00:00,2.0378055555555563
2022-01-22 10:00:00,1.8028055555555556
2022-01-22 11:00:00,1.8010000000000002
2022-01-22 12:00:00,2.2404444444444445
2022-01-22 13:00:00,2.250921348314607
2022-01-22 14:00:00,1.994944444444445
2022-01-22 15:00:00,1.800527777777778
2022-01-22 16:00:00,1.9558055555555562
2022-01-22 17:00:00,1.8014444444444448
2022-01-22 18:00:00,2.064055555555556
2022-01-22 19:00:00,2.421500000000001
2022-01-22 20:00:00,2.815305555555555
2022-01-22 21:00:00,2.884138888888889
2022-01-22 22:00:00,2.8507812109862667
2022-01-22 23:00:00,2.914166666666667
2022-01-23 00:00:00,0.0
2022-01-23 01:00:00,0.0
2022-01-23 02:00:00,0.0
2022-01-23 03:00:00,0.0
2022-01-23 04:00:00,0.0
2022-01-23 05:00:00,0.0
2022-01-23 06:00:00,0.0
2022-01-23 07:00:00,0.0
2022-01-23 08:00:00,0.0
2022-01-23 09:00:00,0.0
2022-01-23 10:00:00,0.0
2022-01-23 11:00:00,0.0
2022-01-23 12:00:00,0.0
2022-01-23 13:00:00,0.0
2022-01-23 14:00:00,0.0
2022-01-23 15:00:00,0.0
2022-01-23 16:00:00,0.0
2022-01-23 17:00:00,0.0
2022-01-23 18:00:00,0.0
2022-01-23 19:00:00,0.0
2022-01-23 20:00:00,0.0
2022-01-23 21:00:00,0.0
2022-01-23 22:00:00,0.0
2022-01-23 23:00:00,0.0
2022-01-24 00:00:00,4.029638888888889
2022-01-24 01:00:00,4.164333333333333
2022-01-24 02:00:00,4.208583333333333
2022-01-24 03:00:00,4.1705555555555565
2022-01-24 04:00:00,3.6185277777777785
2022-01-24 05:00:00,3.3656388888888893
2022-01-24 06:00:00,3.057939138576779
2022-01-24 07:00:00,3.1151944444444446
2022-01-24 08:00:00,2.995694444444445
2022-01-24 09:00:00,2.164027777777778
2022-01-24 10:00:00,1.7998333333333334
2022-01-24 11:00:00,1.7999722222222223
2022-01-24 12:00:00,2.258972222222223
2022-01-24 13:00:00,2.227805555555556
2022-01-24 14:00:00,2.148919163545568
2022-01-24 15:00:00,2.1822222222222223
2022-01-24 16:00:00,2.2715277777777776
2022-01-24 17:00:00,2.427027777777778
2022-01-24 18:00:00,2.4483333333333333
2022-01-24 19:00:00,2.447666666666667
2022-01-24 20:00:00,2.357166666666667
2022-01-24 21:00:00,2.471222222222223
2022-01-24 22:00:00,2.48566354556804
2022-01-24 23:00:00,2.69625
