Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CHUAPALCA
,Departamento:TACNA,Provincia:TARATA,Distrito:TARATA
,Latitud:17°18'31.76'',Longitud:69°39'42.44'',Altitud:4250,msnm.
,Tipo:EMA,-Meteorológica,Código:47E292C6
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/02/04,08:00,5.7,0.0,95,23,1.1
2023/02/04,09:00,6.2,0.1,91,5,4.8
2023/02/04,10:00,6.4,0.2,92,24,4.9
2023/02/04,11:00,8.4,0.0,83,59,5.3
2023/02/04,12:00,9.6,0.0,76,55,6.6
2023/02/04,13:00,6.2,4.5,86,293,4.5
2023/02/04,14:00,3.7,6.1,97,306,6.3
2023/02/04,15:00,3.1,1.9,100,68,1.6
2023/02/04,16:00,3.9,0.5,99,331,2.5
2023/02/04,17:00,3.6,0.2,99,28,3.4
2023/02/04,18:00,3.4,0.1,100,11,2.5
2023/02/04,19:00,3.2,0.0,100,77,1.2
2023/02/04,20:00,3.3,0.0,100,25,0.6
2023/02/04,21:00,3.4,0.0,100,6,1.3
2023/02/04,22:00,S/D,S/D,S/D,S/D,S/D
2023/02/04,23:00,3.4,0.1,100,80,0.9
2023/02/05,00:00,3.3,0.0,100,61,1.4
2023/02/05,01:00,3.1,0.1,100,133,1.3
2023/02/05,02:00,2.9,0.1,100,42,0.7
2023/02/05,03:00,2.8,0.1,100,131,2.1
2023/02/05,04:00,2.6,0.1,100,74,1.0
2023/02/05,05:00,2.6,0.0,100,10,1.7
2023/02/05,06:00,2.7,0.0,100,24,1.6
2023/02/05,07:00,2.8,0.0,100,25,2.8
2023/02/05,08:00,3.0,0.1,100,32,1.5
2023/02/05,09:00,3.8,0.3,99,48,0.9
2023/02/05,10:00,6.7,0.0,86,123,1.6
2023/02/05,11:00,6.6,0.1,86,64,1.7
2023/02/05,12:00,6.1,0.1,89,80,0.8
2023/02/05,13:00,7.9,0.0,83,60,3.9
2023/02/05,14:00,7.5,0.2,86,357,1.2
2023/02/05,15:00,8.1,0.3,83,224,2.6
2023/02/05,16:00,8.4,0.8,80,312,3.5
2023/02/05,17:00,S/D,S/D,S/D,S/D,S/D
2023/02/05,18:00,S/D,S/D,S/D,S/D,S/D
2023/02/05,19:00,4.6,0.6,100,1,S/D
2023/02/05,20:00,S/D,S/D,S/D,S/D,S/D
2023/02/05,21:00,4.3,0.0,98,261,3.0
2023/02/05,22:00,4.5,0.0,98,359,0.8
2023/02/05,23:00,3.9,0.0,100,331,1.4
2023/02/06,00:00,3.8,0.0,100,348,0.8
2023/02/06,01:00,3.7,0.1,100,356,0.6
2023/02/06,02:00,3.0,0.8,99,258,1.0
2023/02/06,03:00,2.6,0.1,100,226,1.3
2023/02/06,04:00,2.6,0.0,100,185,1.5
2023/02/06,05:00,2.4,0.3,100,310,2.2
2023/02/06,07:00,1.7,0.6,100,8,1.2
2023/02/06,08:00,2.9,0.0,99,114,0.6
2023/02/06,09:00,4.1,0.0,95,344,0.8
2023/02/06,10:00,6.4,0.0,83,106,1.0
2023/02/06,12:00,8.9,0.0,70,76,2.2
2023/02/06,13:00,9.7,0.0,69,333,3.3
2023/02/06,15:00,11.5,0.0,62,114,2.3
2023/02/06,16:00,9.4,0.0,70,137,4.4
2023/02/06,17:00,7.8,0.0,80,97,5.3
2023/02/06,18:00,6.4,0.0,87,21,3.5
2023/02/06,19:00,4.1,2.4,97,8,4.0
2023/02/06,20:00,1.2,1.9,100,1,S/D
2023/02/06,21:00,S/D,S/D,S/D,S/D,S/D
2023/02/06,22:00,0.2,0.7,100,1,S/D
2023/02/06,23:00,0.3,0.6,100,1,S/D
2023/02/07,00:00,0.5,0.4,100,1,S/D
2023/02/07,01:00,0.9,0.4,100,1,S/D
2023/02/07,02:00,1.0,0.4,100,15,1.9
2023/02/07,03:00,1.1,0.3,100,72,1.0
2023/02/07,04:00,1.2,0.3,100,26,1.3
2023/02/07,05:00,1.4,0.3,100,163,0.7
2023/02/07,06:00,1.4,0.2,100,96,0.9
2023/02/07,07:00,2.2,1.0,100,89,0.8
2023/02/07,08:00,4.3,1.4,96,59,1.4
2023/02/07,09:00,6.4,0.0,81,116,0.9
2023/02/07,11:00,7.3,0.0,80,40,2.1
2023/02/07,12:00,8.2,0.0,77,118,3.5
2023/02/07,13:00,8.4,0.2,77,2,3.8
2023/02/07,14:00,9.6,0.2,74,94,1.4
2023/02/07,15:00,12.4,0.0,54,253,0.9
2023/02/07,16:00,11.0,0.4,59,276,8.1
2023/02/07,17:00,8.2,0.7,84,246,4.1
2023/02/07,18:00,6.7,0.2,88,21,1.0
2023/02/07,19:00,6.1,0.0,91,284,5.5
2023/02/07,20:00,4.9,2.6,94,75,2.4
2023/02/07,21:00,S/D,S/D,S/D,S/D,S/D
2023/02/07,22:00,3.3,0.0,100,110,1.7
2023/02/07,23:00,3.5,0.0,100,16,1.8
2023/02/08,00:00,3.5,0.0,100,42,0.6
2023/02/08,01:00,3.5,0.0,100,57,0.9
2023/02/08,02:00,3.3,0.0,100,6,0.9
2023/02/08,03:00,3.3,0.0,100,95,0.9
2023/02/08,04:00,3.4,0.0,100,1,S/D
2023/02/08,05:00,3.4,0.0,100,284,0.7
2023/02/08,06:00,3.2,0.0,100,342,0.8
2023/02/08,07:00,4.1,0.0,100,90,0.6
2023/02/08,08:00,S/D,S/D,S/D,S/D,S/D
2023/02/08,09:00,9.0,0.0,68,96,1.2
2023/02/08,10:00,9.0,0.0,68,122,1.8
2023/02/08,11:00,10.4,0.0,62,197,1.5
2023/02/08,12:00,11.4,0.0,56,147,0.2
2023/02/08,13:00,12.8,0.0,53,41,1.1
2023/02/08,14:00,13.2,0.0,53,88,3.1
2023/02/08,15:00,8.5,2.9,80,290,4.4
2023/02/08,16:00,7.0,0.4,86,181,4.7
2023/02/08,17:00,5.1,1.5,94,170,7.0
2023/02/08,18:00,4.1,1.0,98,190,3.3
2023/02/08,19:00,4.1,0.0,99,30,0.9
2023/02/08,20:00,4.0,0.0,100,1,S/D
2023/02/08,22:00,4.0,0.0,100,1,S/D
2023/02/08,23:00,4.0,0.0,100,230,0.6
2023/02/09,00:00,4.4,0.0,100,132,1.1
2023/02/09,01:00,4.4,0.0,100,10,1.2
2023/02/09,02:00,4.1,0.0,100,331,0.9
2023/02/09,03:00,3.9,0.0,100,336,0.7
2023/02/09,04:00,3.9,0.0,100,317,0.7
2023/02/09,05:00,4.0,0.0,100,325,1.0
2023/02/09,06:00,3.9,0.0,99,337,1.0
2023/02/09,07:00,4.3,0.0,99,27,2.2
2023/02/09,08:00,4.8,0.1,99,9,1.0
2023/02/09,09:00,6.4,0.0,90,150,1.3
2023/02/09,10:00,8.6,0.0,76,30,1.1
2023/02/09,11:00,9.6,0.0,75,191,3.6
2023/02/09,12:00,10.2,0.0,70,146,2.4
2023/02/09,13:00,10.5,0.0,70,123,1.5
2023/02/09,14:00,9.6,1.3,75,263,1.4
2023/02/09,15:00,9.3,0.3,81,319,0.9
2023/02/09,16:00,10.2,0.0,72,294,4.8
2023/02/09,17:00,9.3,0.0,76,305,4.6
2023/02/09,18:00,8.3,0.0,78,122,4.1
2023/02/09,19:00,5.7,0.1,91,116,2.4
2023/02/09,20:00,5.4,0.0,94,271,1.8
2023/02/09,21:00,5.9,0.0,89,353,1.7
2023/02/09,22:00,5.1,0.0,95,168,0.3
2023/02/09,23:00,4.3,0.0,99,157,1.4
2023/02/10,00:00,S/D,S/D,S/D,S/D,S/D
2023/02/10,01:00,4.5,0.0,100,298,0.5
2023/02/10,02:00,4.7,0.0,100,82,0.7
2023/02/10,03:00,4.7,0.0,100,1,S/D
2023/02/10,04:00,4.7,0.0,100,149,1.1
2023/02/10,05:00,4.5,0.0,100,184,3.5
2023/02/10,06:00,3.9,0.2,100,146,0.2
2023/02/10,07:00,4.7,0.0,100,24,1.4
2023/02/10,08:00,5.7,0.0,94,219,0.7
2023/02/10,09:00,8.8,0.0,77,50,1.4
2023/02/10,10:00,9.9,S/D,S/D,S/D,S/D
2023/02/10,11:00,12.2,0.0,61,37,1.3
2023/02/10,12:00,12.5,0.0,60,115,2.3
2023/02/10,13:00,14.5,0.0,52,84,3.3
2023/02/10,14:00,13.9,0.0,55,78,5.1
2023/02/10,15:00,11.6,0.0,66,37,4.6
2023/02/10,16:00,10.7,0.0,71,297,6.3
2023/02/10,17:00,9.7,0.9,74,311,1.8
2023/02/10,18:00,6.4,1.6,84,232,11.9
2023/02/10,19:00,5.9,0.1,87,31,3.3
2023/02/10,20:00,5.4,0.0,99,32,2.9
2023/02/10,21:00,5.1,0.0,99,289,0.9
2023/02/10,22:00,4.5,0.5,99,137,2.8
2023/02/10,23:00,3.7,0.1,99,254,0.3
2023/02/11,00:00,3.0,0.1,100,39,2.7
2023/02/11,01:00,3.0,0.0,100,328,1.5
2023/02/11,02:00,3.5,0.0,100,320,4.5
2023/02/11,03:00,3.6,0.0,98,198,0.4
2023/02/11,04:00,1.4,0.0,100,33,1.0
2023/02/11,05:00,0.9,0.0,100,76,1.0
2023/02/11,06:00,2.0,0.0,100,21,0.9
2023/02/11,07:00,3.1,0.0,100,126,0.6
2023/02/11,08:00,4.8,0.0,99,151,1.7
2023/02/11,09:00,6.9,0.0,88,138,0.9
2023/02/11,11:00,9.7,0.0,72,30,2.0
2023/02/11,12:00,11.8,0.0,63,20,1.4
2023/02/11,13:00,12.5,0.0,58,42,3.2
2023/02/11,14:00,13.0,0.0,57,11,2.8
2023/02/11,15:00,13.8,0.0,52,59,3.3
2023/02/11,16:00,14.8,0.0,48,51,2.7
2023/02/11,17:00,14.7,0.0,47,116,1.9
2023/02/11,18:00,11.4,0.1,58,206,7.4
2023/02/11,19:00,9.7,0.0,65,214,4.7
2023/02/11,20:00,S/D,S/D,S/D,S/D,S/D
2023/02/11,21:00,7.5,0.0,82,4,2.2
2023/02/11,22:00,6.2,0.0,87,343,3.8
2023/02/11,23:00,5.6,0.4,88,67,4.0
2023/02/12,00:00,3.5,3.1,98,233,3.6
2023/02/12,01:00,5.0,0.1,92,268,6.5
2023/02/12,02:00,4.6,0.0,92,79,0.7
2023/02/12,03:00,3.8,0.0,100,168,2.8
2023/02/12,04:00,4.1,0.0,95,210,0.9
2023/02/12,05:00,3.4,0.0,100,179,0.5
2023/02/12,06:00,3.5,0.0,100,238,0.7
2023/02/12,07:00,6.2,0.0,91,46,0.7
2023/02/12,08:00,8.2,0.0,81,266,1.0
2023/02/12,09:00,10.0,0.0,68,44,1.5
2023/02/12,10:00,11.3,0.0,64,42,2.8
2023/02/12,11:00,12.5,0.0,57,73,2.5
2023/02/12,12:00,10.1,2.6,70,231,3.4
2023/02/12,13:00,10.6,0.2,71,310,2.2
2023/02/12,14:00,10.8,0.0,69,357,1.4
2023/02/12,15:00,10.8,0.0,65,135,4.8
2023/02/12,16:00,8.7,0.0,72,69,4.4
2023/02/12,17:00,6.1,0.4,88,281,6.8
2023/02/12,18:00,5.5,0.3,93,282,2.4
2023/02/12,19:00,5.2,0.0,95,223,0.6
2023/02/12,20:00,4.2,0.0,100,211,1.3
2023/02/12,21:00,3.3,0.0,100,134,1.8
2023/02/12,22:00,2.8,0.0,100,343,1.1
2023/02/12,23:00,2.2,0.0,100,48,0.8
2023/02/13,00:00,0.8,0.0,100,231,0.6
2023/02/13,01:00,-0.1,0.0,100,213,0.8
2023/02/13,02:00,-0.9,0.0,100,1,S/D
2023/02/13,03:00,-1.4,0.0,100,227,0.9
2023/02/13,04:00,-1.7,0.0,100,290,0.7
2023/02/13,05:00,-1.7,0.0,100,60,0.9
2023/02/13,06:00,-1.8,0.0,100,1,S/D
2023/02/13,07:00,1.0,0.0,100,191,0.7
2023/02/13,08:00,6.1,0.1,92,87,2.0
2023/02/13,09:00,9.4,0.0,71,5,1.6
2023/02/13,10:00,11.6,0.0,57,61,1.6
2023/02/13,11:00,13.3,0.0,50,36,4.2
2023/02/13,13:00,15.7,0.0,36,101,2.4
2023/02/13,14:00,15.9,0.0,35,195,2.2
2023/02/13,15:00,14.9,0.0,39,214,4.2
2023/02/13,16:00,13.0,0.0,50,243,7.6
2023/02/13,17:00,11.9,0.0,54,242,9.4
2023/02/13,18:00,10.8,0.0,53,242,8.2
2023/02/13,19:00,S/D,S/D,S/D,S/D,S/D
2023/02/13,20:00,7.4,0.0,67,319,2.4
2023/02/13,21:00,6.4,0.0,67,314,0.9
2023/02/13,22:00,5.5,0.0,69,95,1.0
2023/02/13,23:00,3.4,0.0,87,322,2.3
2023/02/14,00:00,4.2,S/D,83,343,0.9
2023/02/14,01:00,1.5,0.0,93,77,0.6
2023/02/14,02:00,-0.1,0.0,99,25,0.7
2023/02/14,03:00,-0.9,0.0,100,265,0.3
2023/02/14,04:00,-1.1,0.0,100,242,0.9
2023/02/14,05:00,-1.7,0.0,100,351,0.2
2023/02/14,06:00,-2.1,0.0,100,21,0.6
2023/02/14,07:00,1.9,0.0,93,74,0.7
2023/02/14,08:00,6.7,0.0,68,19,1.9
2023/02/14,09:00,9.2,0.0,49,65,2.1
2023/02/14,10:00,11.7,0.0,40,3,0.5
2023/02/14,11:00,13.4,0.0,40,67,1.9
2023/02/14,12:00,13.5,0.0,39,143,2.3
2023/02/14,13:00,14.5,0.0,38,132,0.7
2023/02/14,14:00,15.0,0.0,39,66,5.3
2023/02/14,15:00,15.4,0.0,39,130,1.4
2023/02/14,16:00,15.7,0.0,37,77,4.8
2023/02/14,17:00,12.9,0.0,55,10,5.4
2023/02/14,18:00,9.5,0.3,76,148,4.1
2023/02/14,19:00,8.1,0.0,86,293,6.9
2023/02/14,20:00,8.4,0.0,86,289,1.5
2023/02/14,21:00,7.1,S/D,94,S/D,S/D
2023/02/14,22:00,5.1,0.0,100,201,0.7
2023/02/14,23:00,5.1,0.0,100,304,0.7
2023/02/15,00:00,4.8,0.0,100,246,0.9
2023/02/15,01:00,5.3,0.0,100,327,1.0
2023/02/15,02:00,3.3,0.0,100,216,0.6
2023/02/15,03:00,1.8,0.0,100,1,S/D
2023/02/15,04:00,1.8,0.0,100,241,0.7
2023/02/15,05:00,1.2,0.0,100,171,0.9
2023/02/15,06:00,0.3,0.0,100,226,0.6
2023/02/15,07:00,3.1,0.1,100,182,0.8
2023/02/15,10:00,12.9,0.0,58,74,1.5
2023/02/15,11:00,14.4,0.0,48,57,2.4
2023/02/15,12:00,15.1,0.0,44,83,2.6
2023/02/15,13:00,16.6,0.0,41,71,2.0
2023/02/15,14:00,16.5,0.0,40,56,1.8
2023/02/15,15:00,15.6,0.0,42,227,8.0
2023/02/15,16:00,12.1,0.0,61,249,11.1
2023/02/15,17:00,10.3,0.0,66,276,10.8
2023/02/15,18:00,9.8,0.0,66,298,2.0
2023/02/15,19:00,9.9,0.0,63,82,2.9
2023/02/15,20:00,8.9,0.0,66,52,2.2
2023/02/15,21:00,8.0,0.0,64,111,1.3
2023/02/15,22:00,7.4,0.0,62,157,1.3
2023/02/15,23:00,4.0,0.0,82,280,0.7
2023/02/16,00:00,4.1,0.0,85,269,3.9
2023/02/16,01:00,3.5,0.0,81,69,0.2
2023/02/16,02:00,3.0,0.0,84,181,0.9
2023/02/16,03:00,2.6,0.0,87,267,3.6
2023/02/16,04:00,2.0,0.0,86,304,0.8
2023/02/16,05:00,1.1,0.0,90,259,0.9
2023/02/16,06:00,0.4,0.0,92,194,0.5
2023/02/16,07:00,2.9,0.0,87,132,2.6
2023/02/16,08:00,7.4,0.0,64,139,1.8
2023/02/16,09:00,10.1,0.0,50,71,2.7
2023/02/16,10:00,12.4,0.0,42,98,2.5
2023/02/16,11:00,13.5,0.0,39,170,2.4
2023/02/16,12:00,13.4,0.0,39,285,2.7
2023/02/16,13:00,14.8,0.0,39,266,3.9
2023/02/16,14:00,14.6,0.0,41,321,1.3
2023/02/16,15:00,13.8,0.0,47,265,10.0
2023/02/16,16:00,12.1,0.0,51,278,9.8
2023/02/16,17:00,11.1,0.0,53,257,11.0
2023/02/16,18:00,9.0,0.0,57,250,9.7
2023/02/16,19:00,7.9,0.0,54,259,11.0
2023/02/16,21:00,6.2,0.0,58,294,8.2
2023/02/16,22:00,5.4,0.0,64,306,6.5
2023/02/16,23:00,3.1,0.0,73,243,1.3
2023/02/17,00:00,1.8,0.0,81,233,0.7
2023/02/17,01:00,-0.1,0.0,89,1,S/D
2023/02/17,02:00,-2.0,0.0,97,221,0.7
2023/02/17,03:00,-1.7,0.0,100,208,1.1
2023/02/17,04:00,-1.7,0.0,97,245,1.0
2023/02/17,05:00,-2.5,0.0,96,306,0.9
2023/02/17,06:00,-2.5,0.0,96,89,1.5
2023/02/17,08:00,6.4,0.0,59,149,1.9
2023/02/17,09:00,9.5,0.0,43,321,1.3
2023/02/17,10:00,11.7,0.0,35,348,5.0
2023/02/17,11:00,14.0,0.0,33,340,1.8
2023/02/17,12:00,15.0,0.0,31,276,4.0
2023/02/17,13:00,15.4,0.0,31,265,4.1
2023/02/17,14:00,15.6,0.0,35,259,6.1
2023/02/17,15:00,14.5,0.0,40,267,9.1
2023/02/17,16:00,12.6,0.0,44,264,12.3
2023/02/17,17:00,10.1,0.0,49,267,12.3
2023/02/17,18:00,7.8,0.0,56,285,13.1
2023/02/17,19:00,6.0,0.0,66,294,12.8
2023/02/17,20:00,5.5,0.0,68,295,12.5
2023/02/17,21:00,5.1,0.0,66,278,1.8
2023/02/17,22:00,4.6,0.0,66,167,3.0
2023/02/18,00:00,3.9,0.0,77,312,4.8
2023/02/18,01:00,3.1,0.0,82,302,5.3
2023/02/18,02:00,2.5,0.0,83,314,4.6
2023/02/18,03:00,2.2,0.0,82,291,4.3
2023/02/18,05:00,1.2,0.0,83,264,0.6
2023/02/18,06:00,-1.0,0.0,90,206,1.1
2023/02/18,07:00,0.8,0.0,90,55,1.9
2023/02/18,08:00,4.7,0.0,74,25,2.2
2023/02/18,09:00,8.6,0.0,54,178,1.3
2023/02/18,10:00,11.3,0.0,42,309,3.3
2023/02/18,11:00,12.7,0.0,36,320,4.7
2023/02/18,12:00,14.1,0.0,34,315,5.3
2023/02/18,13:00,14.3,0.0,34,253,6.2
2023/02/18,14:00,14.3,0.0,35,263,8.9
2023/02/18,15:00,13.3,0.0,37,264,12.1
2023/02/18,16:00,11.5,0.0,42,272,12.3
2023/02/18,17:00,10.0,0.0,49,277,12.7
2023/02/18,18:00,7.7,0.0,56,275,12.9
2023/02/18,19:00,6.2,0.0,62,277,11.7
2023/02/18,20:00,5.7,0.0,61,290,15.5
2023/02/18,21:00,S/D,S/D,S/D,S/D,S/D
2023/02/18,22:00,5.2,0.0,48,303,1.8
2023/02/18,23:00,4.0,0.0,55,318,4.2
2023/02/19,00:00,2.4,0.0,67,197,0.7
2023/02/19,02:00,-1.0,0.0,80,96,0.9
2023/02/19,03:00,-2.5,0.0,85,88,0.3
2023/02/19,04:00,-3.0,0.0,88,176,0.2
2023/02/19,05:00,-2.6,0.0,87,140,0.6
2023/02/19,06:00,-4.4,0.0,94,1,S/D
2023/02/19,07:00,-0.3,0.0,83,208,1.3
2023/02/19,08:00,5.8,0.0,56,130,1.2
2023/02/19,09:00,8.2,0.0,45,16,2.3
2023/02/19,10:00,10.6,0.0,36,139,2.3
2023/02/19,11:00,12.4,0.0,31,211,1.4
2023/02/19,12:00,14.9,0.0,24,352,4.7
2023/02/19,13:00,16.4,0.0,20,283,3.7
2023/02/19,14:00,16.4,0.0,22,301,6.6
2023/02/19,15:00,15.8,0.0,26,279,7.7
2023/02/19,16:00,14.3,0.0,31,277,8.8
2023/02/19,17:00,12.7,0.0,36,272,7.8
2023/02/19,18:00,10.4,0.0,41,259,9.0
2023/02/19,20:00,6.4,0.0,50,296,7.1
2023/02/19,23:00,1.6,0.0,68,249,0.6
2023/02/20,00:00,-0.9,0.0,81,269,0.4
2023/02/20,01:00,-1.8,0.0,89,40,0.4
2023/02/20,02:00,-2.8,0.0,94,77,1.2
2023/02/20,03:00,-3.3,0.0,99,1,S/D
2023/02/20,04:00,-4.1,0.0,100,325,0.7
2023/02/20,05:00,-4.0,0.0,100,69,0.5
2023/02/20,06:00,-4.7,0.0,100,103,0.7
2023/02/20,07:00,-2.0,0.0,96,11,0.5
2023/02/20,08:00,5.3,0.0,62,139,0.5
2023/02/20,09:00,8.9,0.0,42,7,0.9
2023/02/20,10:00,11.2,0.0,41,35,2.0
2023/02/20,11:00,12.8,0.0,36,79,2.4
2023/02/20,12:00,14.9,0.0,29,322,4.0
2023/02/20,13:00,16.4,0.0,26,352,2.5
2023/02/20,14:00,15.8,0.0,28,356,1.5
2023/02/20,15:00,16.2,0.0,27,79,1.3
2023/02/20,16:00,16.4,0.0,26,155,2.9
2023/02/20,17:00,16.2,0.0,26,259,7.8
2023/02/20,18:00,12.6,0.0,25,258,9.1
2023/02/20,19:00,S/D,S/D,S/D,S/D,S/D
2023/02/20,20:00,8.5,0.0,37,290,6.0
2023/02/20,21:00,7.4,0.0,39,282,5.9
2023/02/20,22:00,7.1,0.0,35,267,5.2
2023/02/20,23:00,3.3,0.0,49,252,1.6
2023/02/21,01:00,-2.2,0.0,82,1,0.2
2023/02/21,02:00,-2.6,0.0,90,78,1.5
2023/02/21,03:00,-2.5,0.0,90,265,0.4
2023/02/21,04:00,-3.8,0.0,92,195,0.8
2023/02/21,05:00,-4.7,0.0,99,68,0.5
2023/02/21,06:00,-4.5,0.0,99,215,0.7
2023/02/21,07:00,-0.2,0.0,87,1,S/D
2023/02/21,08:00,6.8,0.0,49,141,0.8
2023/02/21,09:00,10.4,0.0,33,11,2.8
2023/02/21,10:00,12.6,0.0,25,45,1.5
2023/02/21,11:00,14.7,0.0,24,46,3.4
2023/02/21,12:00,15.7,0.0,27,99,0.3
2023/02/21,13:00,16.5,0.0,25,94,3.8
2023/02/21,14:00,16.3,0.0,23,356,2.1
2023/02/21,15:00,15.8,0.0,32,261,4.7
2023/02/21,16:00,14.2,0.0,34,281,9.7
2023/02/21,17:00,11.9,0.0,44,269,9.7
2023/02/21,18:00,10.1,0.0,48,278,9.5
2023/02/21,19:00,9.0,0.0,43,303,7.7
2023/02/21,22:00,3.5,0.0,65,249,0.7
2023/02/21,23:00,1.3,0.0,76,159,0.3
2023/02/22,00:00,-0.6,0.0,86,105,1.2
2023/02/22,01:00,-1.2,0.0,91,60,1.1
2023/02/22,02:00,-1.7,0.0,92,227,0.9
2023/02/22,03:00,-1.5,0.0,89,201,1.0
2023/02/22,04:00,-1.8,0.0,86,242,0.5
2023/02/22,05:00,-3.3,0.0,92,240,0.6
2023/02/22,06:00,-4.3,0.0,97,1,S/D
2023/02/22,07:00,0.0,0.0,86,75,1.1
2023/02/22,08:00,7.3,0.0,45,141,0.9
2023/02/22,09:00,10.2,0.0,34,33,3.0
2023/02/22,10:00,11.8,0.0,30,67,2.0
2023/02/22,11:00,14.1,0.0,25,63,2.4
