time,temp,RH,wind,SW_global,Discharge
2019-01-07 06:00:00,-23.752,75.584,0.905,556.611,1000000
2019-01-07 07:00:00,-23.563,80.092,0.833,655.101,1000000
2019-01-07 08:00:00,-21.893,76.944,0.7,646.939,1000000
2019-01-07 09:00:00,-21.837,76.154,0.612,569.239,1000000
2019-01-07 10:00:00,-23.897,82.884,0.837,423.462,1000000
2019-01-07 11:00:00,-23.641,80.643,0.614,240.929,1000000
2019-01-07 12:00:00,-23.442,79.456,0.758,53.538,1000000
2019-01-07 13:00:00,-24.473,79.724,0.848,0.0,1000000
2019-01-07 14:00:00,-25.518,84.216,0.938,0.0,1000000
2019-01-07 15:00:00,-26.267,81.899,0.909,0.0,1000000
2019-01-07 16:00:00,-26.875,79.038,0.993,0.0,1000000
2019-01-07 17:00:00,-27.766,77.942,1.033,0.0,1000000
2019-01-07 18:00:00,-27.751,76.541,1.031,0.0,1000000
2019-01-07 19:00:00,-26.781,74.607,1.09,0.0,1000000
2019-01-07 20:00:00,-27.205,76.572,1.074,0.0,1000000
2019-01-07 21:00:00,-27.813,77.797,1.051,0.0,1000000
2019-01-07 22:00:00,-29.037,82.821,1.076,0.0,1000000
2019-01-07 23:00:00,-28.888,83.081,1.067,0.0,1000000
2019-01-08 00:00:00,-28.403,82.401,1.134,0.0,1000000
2019-01-08 01:00:00,-28.521,80.921,1.163,0.0,1000000
2019-01-08 02:00:00,-26.981,82.05,1.149,0.0,1000000
2019-01-08 03:00:00,-25.866,82.987,1.145,55.723,1000000
2019-01-08 04:00:00,-25.823,85.673,1.115,210.132,1000000
2019-01-08 05:00:00,-23.219,76.821,0.971,332.537,1000000
2019-01-08 06:00:00,-22.123,76.586,0.893,434.1,1000000
2019-01-08 07:00:00,-21.828,79.855,0.964,567.492,1000000
2019-01-08 08:00:00,-20.066,76.356,0.74,587.572,1000000
2019-01-08 09:00:00,-20.294,75.084,0.632,539.519,1000000
2019-01-08 10:00:00,-21.657,81.131,0.685,383.586,1000000
2019-01-08 11:00:00,-21.958,79.389,0.76,202.673,1000000
2019-01-08 12:00:00,-22.155,80.885,0.804,41.271,1000000
2019-01-08 13:00:00,-22.71,78.885,0.82,0.0,1000000
2019-01-08 14:00:00,-23.358,80.2,0.87,0.0,1000000
2019-01-08 15:00:00,-24.475,85.653,0.873,0.0,1000000
2019-01-08 16:00:00,-24.338,84.582,0.905,0.0,1000000
2019-01-08 17:00:00,-24.611,85.692,0.959,0.0,1000000
2019-01-08 18:00:00,-24.164,84.789,0.958,0.0,1000000
2019-01-08 19:00:00,-23.812,83.404,0.936,0.0,1000000
2019-01-08 20:00:00,-24.993,83.521,0.926,0.0,1000000
2019-01-08 21:00:00,-25.441,81.508,0.935,0.0,1000000
2019-01-08 22:00:00,-25.497,86.743,0.932,0.0,1000000
2019-01-08 23:00:00,-25.487,86.214,0.887,0.0,1000000
2019-01-09 00:00:00,-25.301,86.283,0.877,0.0,1000000
2019-01-09 01:00:00,-24.736,86.119,0.872,0.0,1000000
2019-01-09 02:00:00,-24.672,84.329,0.906,0.0,1000000
2019-01-09 03:00:00,-24.902,85.6,0.896,52.082,1000000
2019-01-09 04:00:00,-25.539,85.589,0.876,194.279,1000000
2019-01-09 05:00:00,-23.391,78.137,0.788,363.78,1000000
2019-01-09 06:00:00,-23.451,77.657,0.675,546.954,1000000
2019-01-09 07:00:00,-23.619,82.041,0.602,639.612,1000000
2019-01-09 08:00:00,-22.133,79.73,0.547,627.185,1000000
2019-01-09 09:00:00,-22.393,81.376,0.559,540.357,1000000
2019-01-09 10:00:00,-23.814,83.122,0.682,428.372,1000000
2019-01-09 11:00:00,-23.613,81.631,0.68,244.7,1000000
2019-01-09 12:00:00,-22.949,79.24,0.751,58.341,1000000
2019-01-09 13:00:00,-24.289,78.947,0.874,0.0,1000000
2019-01-09 14:00:00,-25.224,85.95,0.955,0.0,1000000
2019-01-09 15:00:00,-28.227,87.09,1.061,0.0,1000000
2019-01-09 16:00:00,-28.335,86.523,1.081,0.0,1000000
2019-01-09 17:00:00,-29.561,88.074,1.078,0.0,1000000
2019-01-09 18:00:00,-29.574,87.534,1.065,0.0,1000000
2019-01-09 19:00:00,-29.652,87.42,1.08,0.0,1000000
2019-01-09 20:00:00,-30.555,88.233,1.109,0.0,1000000
2019-01-09 21:00:00,-30.754,86.181,1.127,0.0,1000000
2019-01-09 22:00:00,-31.461,86.734,1.23,0.0,1000000
2019-01-09 23:00:00,-31.262,84.528,1.234,0.0,1000000
2019-01-10 00:00:00,-30.214,85.767,1.236,0.0,1000000
2019-01-10 01:00:00,-29.72,85.646,1.262,0.0,1000000
2019-01-10 02:00:00,-28.837,83.357,1.356,0.0,1000000
2019-01-10 03:00:00,-29.886,80.41,1.31,74.011,1000000
2019-01-10 04:00:00,-29.391,80.942,1.235,276.545,1000000
2019-01-10 05:00:00,-26.682,73.306,1.201,464.592,1000000
2019-01-10 06:00:00,-25.594,70.974,1.157,587.157,1000000
2019-01-10 07:00:00,-25.022,74.215,1.156,604.673,1000000
2019-01-10 08:00:00,-22.777,71.937,1.119,581.828,1000000
2019-01-10 09:00:00,-22.716,71.032,1.071,473.631,1000000
2019-01-10 10:00:00,-23.577,78.345,1.02,349.718,1000000
2019-01-10 11:00:00,-23.45,76.661,0.949,177.025,1000000
2019-01-10 12:00:00,-23.231,75.976,0.94,36.686,1000000
2019-01-10 13:00:00,-23.739,77.083,0.994,0.0,1000000
2019-01-10 14:00:00,-23.667,80.718,0.945,0.0,1000000
2019-01-10 15:00:00,-24.214,81.953,0.92,0.0,1000000
2019-01-10 16:00:00,-23.987,83.045,0.942,0.0,1000000
2019-01-10 17:00:00,-23.926,84.061,0.918,0.0,1000000
2019-01-10 18:00:00,-23.758,83.101,0.843,0.0,1000000
2019-01-10 19:00:00,-23.024,80.191,0.871,0.0,1000000
2019-01-10 20:00:00,-23.309,80.483,0.813,0.0,1000000
2019-01-10 21:00:00,-22.998,81.126,0.807,0.0,1000000
2019-01-10 22:00:00,-24.495,82.082,0.78,0.0,1000000
2019-01-10 23:00:00,-24.106,80.159,0.813,0.0,1000000
2019-01-11 00:00:00,-23.693,78.902,0.731,0.0,1000000
2019-01-11 01:00:00,-23.4,79.209,0.734,0.0,1000000
2019-01-11 02:00:00,-23.566,79.568,0.747,0.0,1000000
2019-01-11 03:00:00,-23.904,79.77,0.77,56.524,1000000
2019-01-11 04:00:00,-24.269,82.084,0.74,225.531,1000000
2019-01-11 05:00:00,-21.952,79.124,0.635,400.616,1000000
2019-01-11 06:00:00,-21.353,81.984,0.512,530.367,1000000
2019-01-11 07:00:00,-21.144,82.671,0.622,609.93,1000000
2019-01-11 08:00:00,-19.23,76.265,0.584,585.41,1000000
2019-01-11 09:00:00,-19.427,78.746,0.567,512.383,1000000
2019-01-11 10:00:00,-20.297,83.352,0.665,389.465,1000000
2019-01-11 11:00:00,-20.31,82.046,0.594,217.855,1000000
2019-01-11 12:00:00,-20.405,79.479,0.564,49.43,1000000
2019-01-11 13:00:00,-22.016,81.572,0.641,0.0,1000000
2019-01-11 14:00:00,-23.536,81.702,0.789,0.0,1000000
2019-01-11 15:00:00,-24.056,80.113,0.843,0.0,1000000
2019-01-11 16:00:00,-25.047,78.689,0.856,0.0,1000000
2019-01-11 17:00:00,-25.259,77.589,0.825,0.0,1000000
2019-01-11 18:00:00,-24.609,77.608,0.829,0.0,1000000
2019-01-11 19:00:00,-24.308,76.694,0.857,0.0,1000000
2019-01-11 20:00:00,-24.276,78.418,0.861,0.0,1000000
2019-01-11 21:00:00,-24.433,79.624,0.788,0.0,1000000
2019-01-11 22:00:00,-24.196,80.275,0.68,0.0,1000000
2019-01-11 23:00:00,-24.135,80.48,0.752,0.0,1000000
2019-01-12 00:00:00,-23.902,80.495,0.832,0.0,1000000
2019-01-12 01:00:00,-23.564,79.44,0.889,0.0,1000000
2019-01-12 02:00:00,-23.157,77.561,0.959,0.0,1000000
2019-01-12 03:00:00,-24.158,77.102,0.952,47.74,1000000
2019-01-12 04:00:00,-23.736,80.761,0.951,186.053,1000000
2019-01-12 05:00:00,-22.208,76.669,1.042,320.81,1000000
2019-01-12 06:00:00,-22.292,78.99,1.402,412.998,1000000
2019-01-12 07:00:00,-22.083,79.501,1.375,510.614,1000000
2019-01-12 08:00:00,-20.909,77.485,1.28,438.907,1000000
2019-01-12 09:00:00,-20.174,76.03,0.87,374.668,1000000
2019-01-12 10:00:00,-21.626,80.914,0.84,271.864,1000000
2019-01-12 11:00:00,-21.409,80.107,0.762,140.315,1000000
2019-01-12 12:00:00,-21.165,79.145,0.751,36.239,1000000
2019-01-12 13:00:00,-21.313,79.341,0.732,0.0,1000000
2019-01-12 14:00:00,-21.805,81.04,0.808,0.0,1000000
2019-01-12 15:00:00,-22.283,80.182,0.871,0.0,1000000
2019-01-12 16:00:00,-22.389,79.541,0.828,0.0,1000000
2019-01-12 17:00:00,-22.03,81.044,0.827,0.0,1000000
2019-01-12 18:00:00,-21.915,81.055,0.848,0.0,1000000
2019-01-12 19:00:00,-22.036,80.698,0.814,0.0,1000000
2019-01-12 20:00:00,-22.921,82.033,0.793,0.0,1000000
2019-01-12 21:00:00,-22.909,81.023,0.763,0.0,1000000
2019-01-12 22:00:00,-23.671,79.771,0.691,0.0,1000000
2019-01-12 23:00:00,-24.018,80.902,0.64,0.0,1000000
2019-01-13 00:00:00,-24.005,79.666,0.644,0.0,1000000
2019-01-13 01:00:00,-23.862,75.82,0.625,0.0,1000000
2019-01-13 02:00:00,-23.545,73.006,0.723,0.0,1000000
2019-01-13 03:00:00,-24.126,73.505,0.743,53.369,1000000
2019-01-13 04:00:00,-23.88,78.2,0.695,202.802,1000000
2019-01-13 05:00:00,-22.561,73.389,0.626,386.157,1000000
2019-01-13 06:00:00,-21.601,74.736,0.671,535.995,1000000
2019-01-13 07:00:00,-21.301,73.586,0.727,610.929,1000000
2019-01-13 08:00:00,-19.239,67.144,0.695,614.008,1000000
2019-01-13 09:00:00,-19.242,66.683,0.655,543.792,1000000
2019-01-13 10:00:00,-21.118,67.216,0.559,421.998,1000000
2019-01-13 11:00:00,-21.026,68.86,0.512,244.535,1000000
2019-01-13 12:00:00,-20.662,69.703,0.38,61.055,1000000
2019-01-13 13:00:00,-22.002,72.423,0.216,0.0,1000000
2019-01-13 14:00:00,-22.074,78.894,0.143,0.0,1000000
2019-01-13 15:00:00,-23.314,83.847,0.191,0.0,1000000
2019-01-13 16:00:00,-23.54,84.439,0.309,0.0,1000000
2019-01-13 17:00:00,-24.369,88.572,0.468,0.0,1000000
2019-01-13 18:00:00,-25.793,89.309,0.546,0.0,1000000
2019-01-13 19:00:00,-26.491,89.741,0.715,0.0,1000000
2019-01-13 20:00:00,-27.485,86.309,0.847,0.0,1000000
2019-01-13 21:00:00,-30.778,83.028,0.963,0.0,1000000
2019-01-13 22:00:00,-29.525,85.594,1.15,0.0,1000000
2019-01-13 23:00:00,-30.197,85.386,1.184,0.0,1000000
2019-01-14 00:00:00,-31.939,85.329,1.204,0.0,1000000
2019-01-14 01:00:00,-31.979,82.813,1.345,0.0,1000000
2019-01-14 02:00:00,-31.308,79.663,1.279,0.01,1000000
2019-01-14 03:00:00,-32.835,77.988,1.266,79.448,1000000
2019-01-14 04:00:00,-31.333,79.809,1.286,289.87,1000000
2019-01-14 05:00:00,-29.172,68.016,1.171,477.699,1000000
2019-01-14 06:00:00,-28.24,67.242,1.118,620.742,1000000
2019-01-14 07:00:00,-27.475,70.056,1.085,690.548,1000000
2019-01-14 08:00:00,-26.129,61.664,1.017,687.694,1000000
2019-01-14 09:00:00,-25.244,59.294,1.018,616.374,1000000
2019-01-14 10:00:00,-26.904,61.022,1.049,475.48,1000000
2019-01-14 11:00:00,-26.981,56.655,1.047,286.05,1000000
2019-01-14 12:00:00,-26.306,54.646,1.113,76.023,1000000
2019-01-14 13:00:00,-26.555,52.932,1.134,0.0,1000000
2019-01-14 14:00:00,-28.793,56.605,1.155,0.0,1000000
2019-01-14 15:00:00,-29.37,54.571,1.232,0.0,1000000
2019-01-14 16:00:00,-29.283,52.751,1.27,0.0,1000000
2019-01-14 17:00:00,-29.608,52.009,1.29,0.0,1000000
2019-01-14 18:00:00,-29.878,50.25,1.325,0.0,1000000
2019-01-14 19:00:00,-29.776,48.715,1.309,0.0,1000000
2019-01-14 20:00:00,-30.203,49.099,1.345,0.0,1000000
2019-01-14 21:00:00,-30.014,49.269,1.38,0.0,1000000
2019-01-14 22:00:00,-30.303,52.313,1.441,0.0,1000000
2019-01-14 23:00:00,-29.995,52.017,1.403,0.0,1000000
2019-01-15 00:00:00,-29.251,46.767,1.415,0.0,1000000
2019-01-15 01:00:00,-29.188,48.006,1.422,0.0,1000000
2019-01-15 02:00:00,-28.468,48.46,1.392,0.01,1000000
2019-01-15 03:00:00,-29.083,52.915,1.376,81.112,1000000
2019-01-15 04:00:00,-29.668,59.786,1.354,275.982,1000000
2019-01-15 05:00:00,-27.417,52.14,1.331,457.023,1000000
2019-01-15 06:00:00,-26.358,59.934,1.207,597.277,1000000
2019-01-15 07:00:00,-26.112,58.917,1.117,665.402,1000000
2019-01-15 08:00:00,-23.997,52.706,1.081,626.564,1000000
2019-01-15 09:00:00,-24.154,52.057,1.085,540.524,1000000
2019-01-15 10:00:00,-24.577,60.752,1.197,392.734,1000000
2019-01-15 11:00:00,-23.788,53.497,1.145,235.434,1000000
2019-01-15 12:00:00,-23.044,50.736,1.119,60.652,1000000
2019-01-15 13:00:00,-23.108,53.265,1.122,0.0,1000000
2019-01-15 14:00:00,-24.02,61.03,1.171,0.0,1000000
2019-01-15 15:00:00,-24.848,69.267,1.118,0.0,1000000
2019-01-15 16:00:00,-24.537,67.821,1.091,0.0,1000000
2019-01-15 17:00:00,-24.624,72.078,1.087,0.0,1000000
2019-01-15 18:00:00,-24.465,74.956,1.084,0.0,1000000
2019-01-15 19:00:00,-24.242,77.822,1.107,0.0,1000000
2019-01-15 20:00:00,-24.515,82.159,1.092,0.0,1000000
2019-01-15 21:00:00,-24.584,82.788,1.092,0.0,1000000
2019-01-15 22:00:00,-23.678,88.376,1.1,0.0,1000000
2019-01-15 23:00:00,-23.621,89.576,1.125,0.0,1000000
2019-01-16 00:00:00,-23.358,86.001,1.07,0.0,1000000
2019-01-16 01:00:00,-23.191,84.145,1.19,0.0,1000000
2019-01-16 02:00:00,-22.63,84.397,1.124,0.01,1000000
2019-01-16 03:00:00,-23.084,85.968,1.1,37.539,1000000
2019-01-16 04:00:00,-22.541,85.227,1.092,145.453,1000000
2019-01-16 05:00:00,-19.637,82.1,1.015,241.519,1000000
2019-01-16 06:00:00,-19.629,83.242,0.916,308.134,1000000
2019-01-16 07:00:00,-19.241,85.283,0.826,411.575,1000000
2019-01-16 08:00:00,-18.5,84.085,1.002,349.422,1000000
2019-01-16 09:00:00,-18.315,82.699,0.798,313.416,1000000
2019-01-16 10:00:00,-18.993,86.405,0.531,250.872,1000000
2019-01-16 11:00:00,-18.948,85.973,0.603,134.499,1000000
2019-01-16 12:00:00,-18.567,82.88,0.658,38.103,1000000
2019-01-16 13:00:00,-19.17,81.468,0.736,0.0,1000000
2019-01-16 14:00:00,-19.95,81.175,0.768,0.0,1000000
2019-01-16 15:00:00,-21.031,79.227,0.842,0.0,1000000
2019-01-16 16:00:00,-21.462,77.168,0.78,0.0,1000000
2019-01-16 17:00:00,-22.218,79.679,0.679,0.0,1000000
2019-01-16 18:00:00,-22.228,74.257,0.663,0.0,1000000
2019-01-16 19:00:00,-21.989,74.023,0.651,0.0,1000000
2019-01-16 20:00:00,-21.53,68.944,0.64,0.0,1000000
2019-01-16 21:00:00,-21.529,67.076,0.549,0.0,1000000
2019-01-16 22:00:00,-20.958,61.412,0.636,0.0,1000000
2019-01-16 23:00:00,-20.345,59.749,0.616,0.0,1000000
2019-01-17 00:00:00,-21.099,55.792,0.5,0.0,1000000
2019-01-17 01:00:00,-21.393,64.061,0.469,0.0,1000000
2019-01-17 02:00:00,-21.738,69.56,0.443,0.019,1000000
2019-01-17 03:00:00,-22.119,77.755,0.383,70.374,1000000
2019-01-17 04:00:00,-22.642,85.439,0.292,251.449,1000000
2019-01-17 05:00:00,-21.798,81.746,0.242,441.557,1000000
2019-01-17 06:00:00,-21.653,81.062,0.188,567.873,1000000
2019-01-17 07:00:00,-22.093,83.354,0.115,682.136,1000000
2019-01-17 08:00:00,-21.443,82.828,0.174,657.41,1000000
2019-01-17 09:00:00,-22.138,85.181,0.196,608.632,1000000
2019-01-17 10:00:00,-24.009,84.291,0.531,472.895,1000000
2019-01-17 11:00:00,-24.149,82.888,0.613,281.192,1000000
2019-01-17 12:00:00,-24.347,77.888,0.882,76.58,1000000
2019-01-17 13:00:00,-26.538,75.18,1.057,0.019,1000000
2019-01-17 14:00:00,-27.575,73.94,1.14,0.0,1000000
2019-01-17 15:00:00,-29.664,74.504,1.189,0.0,1000000
2019-01-17 16:00:00,-29.2,73.901,1.255,0.0,1000000
2019-01-17 17:00:00,-30.016,76.906,1.232,0.0,1000000
2019-01-17 18:00:00,-29.199,79.509,1.256,0.0,1000000
2019-01-17 19:00:00,-28.777,84.159,1.252,0.0,1000000
2019-01-17 20:00:00,-29.006,86.171,1.22,0.0,1000000
2019-01-17 21:00:00,-29.039,87.079,1.225,0.0,1000000
2019-01-17 22:00:00,-30.114,83.188,1.363,0.0,1000000
2019-01-17 23:00:00,-29.485,85.875,1.391,0.0,1000000
2019-01-18 00:00:00,-29.383,88.438,1.367,0.0,1000000
2019-01-18 01:00:00,-28.773,90.444,1.309,0.0,1000000
