time,Discharge,T_w
2021-12-03 08:00:00,1.2215988372093023,2.5608430232558144
2021-12-03 09:00:00,4.708638888888889,5.789694444444446
2021-12-03 10:00:00,5.5529166666666665,5.735277777777778
2021-12-03 11:00:00,10.673694444444441,4.2013888888888875
2021-12-03 12:00:00,10.30715917602996,4.213696004993758
2021-12-03 13:00:00,0.5653197674418605,1.1729651162790697
2021-12-03 14:00:00,0.0,0.0
2021-12-03 15:00:00,0.0,0.0
2021-12-03 16:00:00,0.0,0.0
2021-12-03 17:00:00,0.0,0.0
2021-12-03 18:00:00,0.0,0.0
2021-12-03 19:00:00,0.0,0.0
2021-12-03 20:00:00,0.0,0.0
2021-12-03 21:00:00,0.0,0.0
2021-12-03 22:00:00,0.0,0.0
2021-12-03 23:00:00,0.0,0.0
2021-12-04 00:00:00,0.0,0.0
2021-12-04 01:00:00,0.0,0.0
2021-12-04 02:00:00,0.0,0.0
2021-12-04 03:00:00,0.0,0.0
2021-12-04 04:00:00,0.0,0.0
2021-12-04 05:00:00,0.0,0.0
2021-12-04 06:00:00,0.0,0.0
2021-12-04 07:00:00,0.0,0.0
2021-12-04 08:00:00,0.0,0.0
2021-12-04 09:00:00,0.0,0.0
2021-12-04 10:00:00,0.0,0.0
2021-12-04 11:00:00,0.0,0.0
2021-12-04 12:00:00,0.0,0.0
2021-12-04 13:00:00,0.0,0.0
2021-12-04 14:00:00,0.0,0.0
2021-12-04 15:00:00,0.0,0.0
2021-12-04 16:00:00,0.0,0.0
2021-12-04 17:00:00,0.0,0.0
2021-12-04 18:00:00,0.0,0.0
2021-12-04 19:00:00,0.0,0.0
2021-12-04 20:00:00,0.0,0.0
2021-12-04 21:00:00,0.0,0.0
2021-12-04 22:00:00,0.0,0.0
2021-12-04 23:00:00,0.0,0.0
2021-12-05 00:00:00,0.0,0.0
2021-12-05 01:00:00,0.0,0.0
2021-12-05 02:00:00,0.0,0.0
2021-12-05 03:00:00,0.0,0.0
2021-12-05 04:00:00,0.0,0.0
2021-12-05 05:00:00,0.0,0.0
2021-12-05 06:00:00,0.0,0.0
2021-12-05 07:00:00,0.0,0.0
2021-12-05 08:00:00,0.0,0.0
2021-12-05 09:00:00,0.0,0.0
2021-12-05 10:00:00,0.0,0.0
2021-12-05 11:00:00,0.0,0.0
2021-12-05 12:00:00,0.0,0.0
2021-12-05 13:00:00,0.0,0.0
2021-12-05 14:00:00,0.0,0.0
2021-12-05 15:00:00,0.0,0.0
2021-12-05 16:00:00,0.0,0.0
2021-12-05 17:00:00,0.0,0.0
2021-12-05 18:00:00,0.0,0.0
2021-12-05 19:00:00,0.0,0.0
2021-12-05 20:00:00,0.0,0.0
2021-12-05 21:00:00,0.0,0.0
2021-12-05 22:00:00,0.0,0.0
2021-12-05 23:00:00,0.0,0.0
2021-12-06 00:00:00,0.0,0.0
2021-12-06 01:00:00,0.0,0.0
2021-12-06 02:00:00,0.0,0.0
2021-12-06 03:00:00,0.0,0.0
2021-12-06 04:00:00,0.0,0.0
2021-12-06 05:00:00,0.0,0.0
2021-12-06 06:00:00,0.0,0.0
2021-12-06 07:00:00,0.0,0.0
2021-12-06 08:00:00,0.0,0.0
2021-12-06 09:00:00,0.0,0.0
2021-12-06 10:00:00,0.0,0.0
2021-12-06 11:00:00,0.0,0.0
2021-12-06 12:00:00,0.0,0.0
2021-12-06 13:00:00,0.0,0.0
2021-12-06 14:00:00,0.0,0.0
2021-12-06 15:00:00,0.0,0.0
2021-12-06 16:00:00,0.0,0.0
2021-12-06 17:00:00,0.0,0.0
2021-12-06 18:00:00,0.0,0.0
2021-12-06 19:00:00,0.0,0.0
2021-12-06 20:00:00,0.0,0.0
2021-12-06 21:00:00,0.0,0.0
2021-12-06 22:00:00,0.0,0.0
2021-12-06 23:00:00,0.0,0.0
2021-12-07 00:00:00,0.0,0.0
2021-12-07 01:00:00,0.0,0.0
2021-12-07 02:00:00,0.0,0.0
2021-12-07 03:00:00,0.0,0.0
2021-12-07 04:00:00,0.0,0.0
2021-12-07 05:00:00,0.0,0.0
2021-12-07 06:00:00,0.0,0.0
2021-12-07 07:00:00,0.0,0.0
2021-12-07 08:00:00,0.0,0.0
2021-12-07 09:00:00,0.0,0.0
2021-12-07 10:00:00,0.0,0.0
2021-12-07 11:00:00,0.0,0.0
2021-12-07 12:00:00,0.0,0.0
2021-12-07 13:00:00,0.0,0.0
2021-12-07 14:00:00,0.0,0.0
2021-12-07 15:00:00,0.0,0.0
2021-12-07 16:00:00,0.0,0.0
2021-12-07 17:00:00,0.0,0.0
2021-12-07 18:00:00,0.0,0.0
2021-12-07 19:00:00,0.0,0.0
2021-12-07 20:00:00,0.0,0.0
2021-12-07 21:00:00,0.0,0.0
2021-12-07 22:00:00,0.0,0.0
2021-12-07 23:00:00,0.0,0.0
2021-12-08 00:00:00,0.0,0.0
2021-12-08 01:00:00,0.0,0.0
2021-12-08 02:00:00,0.0,0.0
2021-12-08 03:00:00,0.0,0.0
2021-12-08 04:00:00,0.0,0.0
2021-12-08 05:00:00,0.0,0.0
2021-12-08 06:00:00,0.0,0.0
2021-12-08 07:00:00,0.0,0.0
2021-12-08 08:00:00,0.0,0.0
2021-12-08 09:00:00,0.0,0.0
2021-12-08 10:00:00,0.0,0.0
2021-12-08 11:00:00,0.0,0.0
2021-12-08 12:00:00,0.0,0.0
2021-12-08 13:00:00,0.0,0.0
2021-12-08 14:00:00,0.0,0.0
2021-12-08 15:00:00,0.0,0.0
2021-12-08 16:00:00,0.0,0.0
2021-12-08 17:00:00,0.0,0.0
2021-12-08 18:00:00,0.0,0.0
2021-12-08 19:00:00,0.0,0.0
2021-12-08 20:00:00,0.0,0.0
2021-12-08 21:00:00,0.0,0.0
2021-12-08 22:00:00,0.0,0.0
2021-12-08 23:00:00,0.0,0.0
2021-12-09 00:00:00,0.0,0.0
2021-12-09 01:00:00,0.0,0.0
2021-12-09 02:00:00,0.0,0.0
2021-12-09 03:00:00,0.0,0.0
2021-12-09 04:00:00,0.0,0.0
2021-12-09 05:00:00,0.0,0.0
2021-12-09 06:00:00,0.0,0.0
2021-12-09 07:00:00,0.0,0.0
2021-12-09 08:00:00,0.0,0.0
2021-12-09 09:00:00,0.0,0.0
2021-12-09 10:00:00,0.0,0.0
2021-12-09 11:00:00,0.0,0.0
2021-12-09 12:00:00,0.0,0.0
2021-12-09 13:00:00,0.0,0.0
2021-12-09 14:00:00,0.0,0.0
2021-12-09 15:00:00,0.0,0.0
2021-12-09 16:00:00,0.0,0.0
2021-12-09 17:00:00,0.0,0.0
2021-12-09 18:00:00,0.0,0.0
2021-12-09 19:00:00,0.0,0.0
2021-12-09 20:00:00,0.0,0.0
2021-12-09 21:00:00,0.0,0.0
2021-12-09 22:00:00,0.0,0.0
2021-12-09 23:00:00,0.0,0.0
2021-12-10 00:00:00,0.0,0.0
2021-12-10 01:00:00,0.0,0.0
2021-12-10 02:00:00,0.0,0.0
2021-12-10 03:00:00,0.0,0.0
2021-12-10 04:00:00,0.0,0.0
2021-12-10 05:00:00,0.0,0.0
2021-12-10 06:00:00,0.0,0.0
2021-12-10 07:00:00,0.0,0.0
2021-12-10 08:00:00,0.0,0.0
2021-12-10 09:00:00,0.0,0.0
2021-12-10 10:00:00,0.0,0.0
2021-12-10 11:00:00,0.0,0.0
2021-12-10 12:00:00,0.0,0.0
2021-12-10 13:00:00,0.0,0.0
2021-12-10 14:00:00,0.0,0.0
2021-12-10 15:00:00,0.0,0.0
2021-12-10 16:00:00,0.0,0.0
2021-12-10 17:00:00,0.0,0.0
2021-12-10 18:00:00,0.0,0.0
2021-12-10 19:00:00,0.0,0.0
2021-12-10 20:00:00,0.0,0.0
2021-12-10 21:00:00,0.0,0.0
2021-12-10 22:00:00,0.0,0.0
2021-12-10 23:00:00,0.0,0.0
2021-12-11 00:00:00,0.0,0.0
2021-12-11 01:00:00,0.0,0.0
2021-12-11 02:00:00,0.0,0.0
2021-12-11 03:00:00,0.0,0.0
2021-12-11 04:00:00,0.0,0.0
2021-12-11 05:00:00,0.0,0.0
2021-12-11 06:00:00,0.0,0.0
2021-12-11 07:00:00,0.0,0.0
2021-12-11 08:00:00,0.0,0.0
2021-12-11 09:00:00,0.0,0.0
2021-12-11 10:00:00,0.0,0.0
2021-12-11 11:00:00,0.0,0.0
2021-12-11 12:00:00,0.0,0.0
2021-12-11 13:00:00,0.0,0.0
2021-12-11 14:00:00,0.0,0.0
2021-12-11 15:00:00,0.0,0.0
2021-12-11 16:00:00,0.0,0.0
2021-12-11 17:00:00,0.0,0.0
2021-12-11 18:00:00,0.0,0.0
2021-12-11 19:00:00,0.0,0.0
2021-12-11 20:00:00,0.0,0.0
2021-12-11 21:00:00,0.0,0.0
2021-12-11 22:00:00,0.0,0.0
2021-12-11 23:00:00,0.0,0.0
2021-12-12 00:00:00,0.0,0.0
2021-12-12 01:00:00,0.0,0.0
2021-12-12 02:00:00,0.0,0.0
2021-12-12 03:00:00,0.0,0.0
2021-12-12 04:00:00,0.0,0.0
2021-12-12 05:00:00,0.0,0.0
2021-12-12 06:00:00,0.0,0.0
2021-12-12 07:00:00,0.0,0.0
2021-12-12 08:00:00,0.0,0.0
2021-12-12 09:00:00,0.0,0.0
2021-12-12 10:00:00,0.0,0.0
2021-12-12 11:00:00,0.0,0.0
2021-12-12 12:00:00,0.0,0.0
2021-12-12 13:00:00,0.0,0.0
2021-12-12 14:00:00,0.0,0.0
2021-12-12 15:00:00,0.0,0.0
2021-12-12 16:00:00,0.0,0.0
2021-12-12 17:00:00,0.0,0.0
2021-12-12 18:00:00,0.0,0.0
2021-12-12 19:00:00,0.0,0.0
2021-12-12 20:00:00,0.0,0.0
2021-12-12 21:00:00,0.0,0.0
2021-12-12 22:00:00,0.0,0.0
2021-12-12 23:00:00,0.0,0.0
2021-12-13 00:00:00,0.0,0.0
2021-12-13 01:00:00,0.0,0.0
2021-12-13 02:00:00,0.0,0.0
2021-12-13 03:00:00,0.0,0.0
2021-12-13 04:00:00,0.0,0.0
2021-12-13 05:00:00,0.0,0.0
2021-12-13 06:00:00,0.0,0.0
2021-12-13 07:00:00,0.0,0.0
2021-12-13 08:00:00,0.0,0.0
2021-12-13 09:00:00,0.0,0.0
2021-12-13 10:00:00,0.0,0.0
2021-12-13 11:00:00,0.0,0.0
2021-12-13 12:00:00,0.0,0.0
2021-12-13 13:00:00,0.0,0.0
2021-12-13 14:00:00,0.0,0.0
2021-12-13 15:00:00,0.0,0.0
2021-12-13 16:00:00,0.0,0.0
2021-12-13 17:00:00,0.0,0.0
2021-12-13 18:00:00,0.0,0.0
2021-12-13 19:00:00,0.0,0.0
2021-12-13 20:00:00,0.0,0.0
2021-12-13 21:00:00,0.0,0.0
2021-12-13 22:00:00,0.0,0.0
2021-12-13 23:00:00,0.0,0.0
2021-12-14 00:00:00,0.0,0.0
2021-12-14 01:00:00,0.0,0.0
2021-12-14 02:00:00,0.0,0.0
2021-12-14 03:00:00,0.0,0.0
2021-12-14 04:00:00,0.0,0.0
2021-12-14 05:00:00,0.0,0.0
2021-12-14 06:00:00,0.0,0.0
2021-12-14 07:00:00,0.0,0.0
2021-12-14 08:00:00,0.0,0.0
2021-12-14 09:00:00,0.0,0.0
2021-12-14 10:00:00,0.0,0.0
2021-12-14 11:00:00,0.0,0.0
2021-12-14 12:00:00,0.0,0.0
2021-12-14 13:00:00,0.0,0.0
2021-12-14 14:00:00,0.0,0.0
2021-12-14 15:00:00,0.0,0.0
2021-12-14 16:00:00,0.0,0.0
2021-12-14 17:00:00,0.0,0.0
2021-12-14 18:00:00,0.0,0.0
2021-12-14 19:00:00,0.0,0.0
2021-12-14 20:00:00,0.0,0.0
2021-12-14 21:00:00,0.0,0.0
2021-12-14 22:00:00,0.0,0.0
2021-12-14 23:00:00,0.0,0.0
2021-12-15 00:00:00,0.0,0.0
2021-12-15 01:00:00,0.0,0.0
2021-12-15 02:00:00,0.0,0.0
2021-12-15 03:00:00,0.0,0.0
2021-12-15 04:00:00,0.0,0.0
2021-12-15 05:00:00,0.0,0.0
2021-12-15 06:00:00,0.0,0.0
2021-12-15 07:00:00,0.0,0.0
2021-12-15 08:00:00,0.0,0.0
2021-12-15 09:00:00,0.0,0.0
2021-12-15 10:00:00,0.0,0.0
2021-12-15 11:00:00,0.0,0.0
2021-12-15 12:00:00,0.0,0.0
2021-12-15 13:00:00,0.0,0.0
2021-12-15 14:00:00,0.0,0.0
2021-12-15 15:00:00,0.0,0.0
2021-12-15 16:00:00,0.0,0.0
2021-12-15 17:00:00,0.0,0.0
2021-12-15 18:00:00,0.0,0.0
2021-12-15 19:00:00,0.0,0.0
2021-12-15 20:00:00,0.0,0.0
2021-12-15 21:00:00,0.0,0.0
2021-12-15 22:00:00,0.0,0.0
2021-12-15 23:00:00,0.0,0.0
2021-12-16 00:00:00,0.0,0.0
2021-12-16 01:00:00,0.0,0.0
2021-12-16 02:00:00,0.0,0.0
2021-12-16 03:00:00,0.0,0.0
2021-12-16 04:00:00,0.0,0.0
2021-12-16 05:00:00,0.0,0.0
2021-12-16 06:00:00,0.0,0.0
2021-12-16 07:00:00,0.0,0.0
2021-12-16 08:00:00,0.0,0.0
2021-12-16 09:00:00,0.0,0.0
2021-12-16 10:00:00,0.0,0.0
2021-12-16 11:00:00,0.0,0.0
2021-12-16 12:00:00,0.0,0.0
2021-12-16 13:00:00,0.0,0.0
2021-12-16 14:00:00,0.0,0.0
2021-12-16 15:00:00,0.0,0.0
2021-12-16 16:00:00,0.0,0.0
2021-12-16 17:00:00,0.0,0.0
2021-12-16 18:00:00,0.0,0.0
2021-12-16 19:00:00,0.0,0.0
2021-12-16 20:00:00,0.0,0.0
2021-12-16 21:00:00,0.0,0.0
2021-12-16 22:00:00,0.0,0.0
2021-12-16 23:00:00,0.0,0.0
2021-12-17 00:00:00,0.0,0.0
2021-12-17 01:00:00,0.0,0.0
2021-12-17 02:00:00,0.0,0.0
2021-12-17 03:00:00,0.0,0.0
2021-12-17 04:00:00,0.0,0.0
2021-12-17 05:00:00,0.0,0.0
2021-12-17 06:00:00,0.0,0.0
2021-12-17 07:00:00,0.0,0.0
2021-12-17 08:00:00,0.0,0.0
2021-12-17 09:00:00,0.0,0.0
2021-12-17 10:00:00,0.0,0.0
2021-12-17 11:00:00,0.0,0.0
2021-12-17 12:00:00,0.0,0.0
2021-12-17 13:00:00,0.0,0.0
2021-12-17 14:00:00,0.0,0.0
2021-12-17 15:00:00,0.0,0.0
2021-12-17 16:00:00,0.0,0.0
2021-12-17 17:00:00,0.0,0.0
2021-12-17 18:00:00,0.0,0.0
2021-12-17 19:00:00,0.0,0.0
2021-12-17 20:00:00,0.0,0.0
2021-12-17 21:00:00,0.0,0.0
2021-12-17 22:00:00,0.0,0.0
2021-12-17 23:00:00,0.0,0.0
2021-12-18 00:00:00,0.0,0.0
2021-12-18 01:00:00,0.0,0.0
2021-12-18 02:00:00,0.0,0.0
2021-12-18 03:00:00,0.0,0.0
2021-12-18 04:00:00,0.0,0.0
2021-12-18 05:00:00,0.0,0.0
2021-12-18 06:00:00,0.0,0.0
2021-12-18 07:00:00,0.0,0.0
2021-12-18 08:00:00,0.0,0.0
2021-12-18 09:00:00,0.0,0.0
2021-12-18 10:00:00,0.0,0.0
2021-12-18 11:00:00,0.0,0.0
2021-12-18 12:00:00,0.0,0.0
2021-12-18 13:00:00,1.0465753968253968,2.7169226190476197
2021-12-18 14:00:00,2.874789013732834,4.210063982521848
2021-12-18 15:00:00,3.9407777777777775,3.6502499999999998
2021-12-18 16:00:00,5.288111111111112,3.6392500000000014
2021-12-18 17:00:00,7.024444444444446,3.6401944444444454
2021-12-18 18:00:00,7.965861111111108,3.643472222222223
2021-12-18 19:00:00,6.116888888888889,3.6381666666666677
2021-12-18 20:00:00,4.703111111111111,3.6489444444444454
2021-12-18 21:00:00,5.6299166666666665,3.635888888888889
2021-12-18 22:00:00,6.156442571785268,3.631082397003746
2021-12-18 23:00:00,7.503527777777779,3.6300277777777774
2021-12-19 00:00:00,6.76377777777778,3.6203333333333334
2021-12-19 01:00:00,6.460888888888888,3.6379444444444453
2021-12-19 02:00:00,6.499388888888889,3.61263888888889
2021-12-19 03:00:00,6.530277777777777,3.621055555555557
2021-12-19 04:00:00,6.4101944444444445,3.6263333333333345
2021-12-19 05:00:00,7.238361111111113,3.636444444444445
2021-12-19 06:00:00,6.531611111111111,3.621666666666666
2021-12-19 07:00:00,6.196902933832709,3.6265065543071158
2021-12-19 08:00:00,5.67811111111111,3.630555555555555
2021-12-19 09:00:00,2.7536666666666676,4.8906388888888905
2021-12-19 10:00:00,1.801861111111111,6.38036111111111
2021-12-19 11:00:00,4.54038888888889,3.8876944444444446
2021-12-19 12:00:00,4.651055555555555,3.626305555555556
2021-12-19 13:00:00,3.849,3.7189999999999994
2021-12-19 14:00:00,4.306415730337079,3.643928838951311
2021-12-19 15:00:00,4.5384166666666665,3.6191666666666675
2021-12-19 16:00:00,4.46113888888889,3.6204166666666664
2021-12-19 17:00:00,5.036805555555556,3.6221944444444443
2021-12-19 18:00:00,4.924666666666668,3.6353888888888886
2021-12-19 19:00:00,5.2163055555555555,3.623055555555556
2021-12-19 20:00:00,5.0753611111111105,3.6263333333333345
2021-12-19 21:00:00,5.0456666666666665,3.6263611111111107
2021-12-19 22:00:00,5.015527777777779,3.6077222222222227
2021-12-19 23:00:00,4.972407303370787,3.609127965043696
2021-12-20 00:00:00,4.742972222222222,3.6135277777777786
2021-12-20 01:00:00,5.424027777777779,3.621333333333334
2021-12-20 02:00:00,5.954,3.6122222222222224
2021-12-20 03:00:00,6.411305555555556,3.6020833333333337
2021-12-20 04:00:00,6.529499999999999,3.6233611111111106
2021-12-20 05:00:00,6.804388888888889,3.6149722222222236
2021-12-20 06:00:00,7.119861111111112,3.610277777777779
2021-12-20 07:00:00,8.039530586766542,3.620887016229713
2021-12-20 08:00:00,8.803194444444445,3.6301111111111117
2021-12-20 09:00:00,5.902722222222225,3.9989722222222217
2021-12-20 10:00:00,5.236666666666667,3.760361111111111
2021-12-20 11:00:00,8.224972222222222,3.6206388888888883
2021-12-20 12:00:00,9.124333333333333,3.6329166666666657
2021-12-20 13:00:00,9.771722222222222,3.630305555555556
2021-12-20 14:00:00,10.208083333333333,3.620027777777778
2021-12-20 15:00:00,10.738386079900124,3.6238133583021224
2021-12-20 16:00:00,11.225666666666667,3.6192499999999996
2021-12-20 17:00:00,11.258194444444442,3.624111111111112
2021-12-20 18:00:00,11.252861111111109,3.6143055555555557
2021-12-20 19:00:00,11.232500000000005,3.6075555555555567
2021-12-20 20:00:00,10.853583333333333,3.6286388888888883
2021-12-20 21:00:00,11.110805555555554,3.612750000000001
2021-12-20 22:00:00,11.120829588014985,3.6341647940074906
2021-12-20 23:00:00,11.08697222222223,3.6159444444444446
2021-12-21 00:00:00,0.0,0.0
2021-12-21 01:00:00,0.0,0.0
2021-12-21 02:00:00,0.0,0.0
2021-12-21 03:00:00,0.0,0.0
2021-12-21 04:00:00,0.0,0.0
2021-12-21 05:00:00,0.0,0.0
2021-12-21 06:00:00,0.0,0.0
2021-12-21 07:00:00,0.0,0.0
2021-12-21 08:00:00,0.0,0.0
2021-12-21 09:00:00,0.0,0.0
2021-12-21 10:00:00,0.0,0.0
2021-12-21 11:00:00,0.0,0.0
2021-12-21 12:00:00,0.0,0.0
2021-12-21 13:00:00,0.0,0.0
2021-12-21 14:00:00,0.0,0.0
2021-12-21 15:00:00,0.0,0.0
2021-12-21 16:00:00,0.0,0.0
2021-12-21 17:00:00,0.0,0.0
2021-12-21 18:00:00,0.0,0.0
2021-12-21 19:00:00,0.0,0.0
2021-12-21 20:00:00,0.0,0.0
2021-12-21 21:00:00,0.0,0.0
2021-12-21 22:00:00,0.0,0.0
2021-12-21 23:00:00,0.0,0.0
2021-12-22 00:00:00,0.0,0.0
2021-12-22 01:00:00,0.0,0.0
2021-12-22 02:00:00,0.0,0.0
2021-12-22 03:00:00,0.0,0.0
2021-12-22 04:00:00,0.0,0.0
2021-12-22 05:00:00,0.0,0.0
2021-12-22 06:00:00,0.0,0.0
2021-12-22 07:00:00,0.0,0.0
2021-12-22 08:00:00,0.0,0.0
2021-12-22 09:00:00,0.0,0.0
2021-12-22 10:00:00,0.0,0.0
2021-12-22 11:00:00,0.0,0.0
2021-12-22 12:00:00,0.0,0.0
2021-12-22 13:00:00,0.0,0.0
2021-12-22 14:00:00,0.0,0.0
2021-12-22 15:00:00,0.0,0.0
2021-12-22 16:00:00,0.0,0.0
2021-12-22 17:00:00,0.0,0.0
2021-12-22 18:00:00,0.0,0.0
2021-12-22 19:00:00,0.0,0.0
2021-12-22 20:00:00,0.0,0.0
2021-12-22 21:00:00,0.0,0.0
2021-12-22 22:00:00,0.0,0.0
2021-12-22 23:00:00,0.0,0.0
2021-12-23 00:00:00,0.0,0.0
2021-12-23 01:00:00,0.0,0.0
2021-12-23 02:00:00,0.0,0.0
2021-12-23 03:00:00,0.0,0.0
2021-12-23 04:00:00,0.0,0.0
2021-12-23 05:00:00,0.0,0.0
2021-12-23 06:00:00,0.0,0.0
